Tiempo,Cantidad
2019-10-08,13
2019-10-09,11
2019-10-10,9
2019-10-11,17
2019-10-12,11
2019-10-13,4
2019-10-14,6
2019-10-15,16
2019-10-16,18
2019-10-17,5
2019-10-18,20
2019-10-19,19
2019-10-20,11
2019-10-21,15
2019-10-22,12
2019-10-23,8
2019-10-24,11
2019-10-25,11
2019-10-26,10
2019-10-27,4
2019-10-28,16
2019-10-29,11
2019-10-30,12
2019-10-31,20
2019-11-01,17
2019-11-02,14
2019-11-03,8
2019-11-04,6
2019-11-05,7
2019-11-06,16
2019-11-07,9
2019-11-08,17
2019-11-09,9
2019-11-10,8
2019-11-11,12
2019-11-12,13
2019-11-13,12
2019-11-14,13
2019-11-15,13
2019-11-16,15
2019-11-17,5
2019-11-18,8
2019-11-19,9
2019-11-20,14
2019-11-21,11
2019-11-22,9
2019-11-23,6
2019-11-24,5
2019-11-25,9
2019-11-26,5
2019-11-27,7
2019-11-28,12
2019-11-29,15
2019-11-30,15
2019-12-01,7
2019-12-02,10
2019-12-03,11
2019-12-04,8
2019-12-05,10
2019-12-06,11
2019-12-07,20
2019-12-08,7
2019-12-09,17
2019-12-10,12
2019-12-11,8
2019-12-12,8
2019-12-13,13
2019-12-14,14
2019-12-15,9
2019-12-16,17
2019-12-17,17
2019-12-18,17
2019-12-19,11
2019-12-20,11
2019-12-21,16
2019-12-22,3
2019-12-23,11
2019-12-24,10
2019-12-25,7
2019-12-26,7
2019-12-27,16
2019-12-28,19
2019-12-29,20
2019-12-30,24
2019-12-31,14
2020-01-01,8
2020-01-02,14
2020-01-03,17
2020-01-04,14
2020-01-05,7
2020-01-06,11
2020-01-07,22
2020-01-08,19
2020-01-09,14
2020-01-10,14
2020-01-11,3
2020-01-12,16
2020-01-13,11
2020-01-14,9
2020-01-15,11
2020-01-16,13
2020-01-17,21
2020-01-18,14
2020-01-19,5
2020-01-20,14
2020-01-21,11
2020-01-22,9
2020-01-23,8
2020-01-24,11
2020-01-25,8
2020-01-26,9
2020-01-27,7
2020-01-28,11
2020-01-29,6
2020-01-30,7
2020-01-31,15
2020-02-01,8
2020-02-02,5
2020-02-03,10
2020-02-04,14
2020-02-05,11
2020-02-06,9
2020-02-07,10
2020-02-08,5
2020-02-09,8
2020-02-10,11
2020-02-11,6
2020-02-12,7
2020-02-13,12
2020-02-14,14
2020-02-15,8
2020-02-16,6
2020-02-17,10
2020-02-18,11
2020-02-19,13
2020-02-20,18
2020-02-21,7
2020-02-22,9
2020-02-23,5
2020-02-24,6
2020-02-25,4
2020-02-26,9
2020-02-27,13
2020-02-28,13
2020-02-29,9
2020-03-01,5
2020-03-02,9
2020-03-03,15
2020-03-04,10
2020-03-05,15
2020-03-06,10
2020-03-07,6
2020-03-08,7
2020-03-09,10
2020-03-10,12
2020-03-11,11
2020-03-12,8
2020-03-13,3
2020-03-14,12
2020-03-15,5
2020-03-16,7
2020-03-17,4
2020-03-18,5
2020-03-19,5
2020-03-20,4
2020-03-21,1
2020-03-23,1
2020-03-24,3
2020-03-25,2
2020-03-26,2
2020-03-27,1
2020-03-29,2
2020-03-31,1
2020-04-01,3
2020-04-02,4
2020-04-03,2
2020-04-05,1
2020-04-06,4
2020-04-07,2
2020-04-08,3
2020-04-09,2
2020-04-10,2
2020-04-11,3
2020-04-13,2
2020-04-14,3
2020-04-15,2
2020-04-16,3
2020-04-17,6
2020-04-18,3
2020-04-19,4
2020-04-20,4
