,feature1,feature2,feature3,feature4,feature5
467,"('escuadron', 0.0084255551583779)","('ciudad', -0.0031814635752305444)","('hoy', 0.002864035684736568)","('contra', 5.2760913737232324e-05)","('mindefensa', 4.925243541209315e-05)"
468,"('el', 1.647107347688791e-33)","('la', 1.3547488106611585e-33)","('desarrollo', -8.339456023642536e-34)","('de', -3.309758543698744e-34)","('en', -2.5083416944923964e-34)"
469,"('interior', -0.0013252364645930618)","('los', 0.0002659017801333656)","('es', -1.5331589589419678e-05)","('a', -9.95397993516782e-06)","('armados', 7.979467294813241e-06)"
470,"('asi', -0.002106531244586631)","('militar', -0.0007866176431881403)","('region', 0.0005640419243907596)","('fin', -0.00038425026616530365)","('ciudadana', 3.522282820416484e-05)"
471,"('civil', 0.00319821759329094)","('justificacion', -0.0008124560800193834)","('nuevos', 2.999731278834061e-05)","('las', 2.9069618054995064e-05)","('de', -2.3077590255821213e-05)"
472,"('uso', -0.0009060581571648924)","('los', 0.0003642485451587581)","('destrozoz', 6.035913181955184e-05)","('son', -4.488922917399329e-05)","('seres', -1.8846622777386944e-05)"
473,"('mas', -0.0019882455636736733)","('de', -4.769585466069457e-07)","('lleva', -4.7652005511877093e-07)","('este', -3.3444005219193883e-07)","('meses', -2.6553527925597696e-07)"
474,"('mucho', 1.095045795647973e-33)","('me', 8.266789856383175e-34)","('que', 5.097258507327135e-34)","('no', -3.456170999899642e-34)","('hace', 7.367014060691643e-35)"
475,"('policial', -0.0018535058006333503)","('del', 1.3682180938925492e-07)","('abuso', 1.0062637707825246e-07)","('pero', 9.539877133013347e-08)","('no', 8.385701797710844e-08)"
476,"('nivel', -0.0008497713062043731)","('mas', -0.0008008462085149513)","('indignacion', 0.0005888378165964716)","('que', 1.2273275435139404e-05)","('como', -1.1787361838081437e-05)"
477,"('escuadron', 0.0079482011096057)","('esmad', -0.004683500923978921)","('movil', 0.0043909049865917624)","('lugar', -0.0030971892496492936)","('por', -6.924369601031493e-05)"
478,"('favor', -0.002394562629524298)","('tercer', 0.0004927284013371456)","('por', -3.241281368029606e-05)","('atrapada', -2.9753886119514087e-05)","('milenio', -2.734362126068256e-05)"
479,"('paz', 0.003888179279854508)","('va', -0.0020801278631801074)","('jardin', -0.0009840254362892494)","('infantil', -0.0007614225177141365)","('amor', -0.00020930601039997483)"
480,"('concejal', -0.0011743478356471355)","('urge', 0.00033748585041595987)","('bogota', -1.3137992249025765e-05)","('informales', -1.229449184212253e-05)","('para', -1.0690708474156992e-05)"
481,"('vias', 0.0021557006998262082)","('bien', -0.0015346218567486984)","('ser', -0.0013533630935831749)","('sector', 0.0011749674352308274)","('sin', -0.0008395670294650936)"
482,"('usme', -0.0002986421709514493)","('a', -6.398405963395776e-08)","('vecino', -6.066713549890081e-08)","('solidario', -6.055385907509056e-08)","('de', -4.048997287222549e-08)"
483,"('dos', 0.0059407953420205955)","('por', 9.198030006382576e-07)","('a', 7.580266168431729e-07)","('mujeres', 5.95308624489179e-07)","('condenan', 4.946943387638013e-07)"
484,"('mas', -0.0012362373278627344)","('entidad', 0.0008037675619584377)","('necesita', -2.573113196215365e-05)","('si', 1.4634876706211845e-05)","('se', -6.6658674588105134e-06)"
485,"('internet', -0.00024083038560581747)","('los', -9.253031235857376e-05)","('nos', 8.015184573025478e-05)","('de', -4.458095429424668e-06)","('bogota', 2.363110411423445e-06)"
486,"('los', -0.0002140344678419185)","('piensan', -5.554267309374779e-08)","('y', -4.532281233958165e-08)","('q', -4.255356063840774e-08)","('hacer', -3.349135764839607e-08)"
487,"('vez', 0.0013410167499331453)","('son', -0.0005725931698572143)","('los', -0.00045437405797627283)","('juez', -0.0004463789602514014)","('delincuentes', -3.168327663413146e-05)"
488,"('actos', -0.0008130132091185495)","('los', 0.00013686427931586132)","('justa', -1.3053782927837642e-05)","('pacifica', 9.236688940739472e-06)","('de', -7.155446621644929e-06)"
489,"('usted', -0.0019765742141483267)","('pais', -0.0015779106476722074)","('asco', 0.001267369183673994)","('hijupueta', -3.120658858908761e-05)","('ojala', 3.0623099902063166e-05)"
490,"('poblacion', -0.000514121660658399)","('los', 0.00022594072419741633)","('son', -4.447135582878352e-05)","('quien', -1.586688436406633e-05)","('es', 1.1404566400836878e-05)"
491,"('estan', -0.005904140934197237)","('en', -1.2895511643931006e-06)","('las', -1.2088063353208673e-06)","('que', -1.1685875286716389e-06)","('serio', -7.689550571871013e-07)"
492,"('va', -0.004440859655056121)","('ano', 0.003456400039393211)","('muertos', -8.894367201470827e-06)","('de', 7.423947374143973e-06)","('multiples', 5.799558882973604e-06)"
493,"('intervencion', 0.0030376103023889733)","('bien', -0.0019033153158471712)","('algun', -0.0011297535307148634)","('administracion', -0.0005935691387711257)","('los', 7.868790217655013e-05)"
494,"('vias', 0.0024236585794314798)","('hoy', 0.0021350227269446988)","('col', -0.0014351963778346697)","('iban', -0.0011919186652467788)","('usar', -0.000797682019666652)"
495,"('calladit', -0.00017459592879675347)","('claudit', -0.00017362050680177514)","('mier', -0.00017207171242247205)","('en', -3.050515144804953e-06)","('ventas', -2.4649690570535143e-06)"
496,"('ano', 0.003782366919948545)","('decir', 9.838007626104683e-07)","('este', 7.640168879545338e-07)","('que', 7.627558298653931e-07)","('puedo', 6.46768844595712e-07)"
497,"('canal', 0.005547965340136009)","('peor', -0.0019189903409335437)","('recuperacion', -0.001204885865834944)","('prohibir', 5.05285916043354e-05)","('del', 4.497885042094694e-05)"
498,"('civil', 0.004419322917131116)","('movimiento', 1.0712441686399295e-06)","('victimas', 1.040548910870122e-06)","('el', 1.0356975912800415e-06)","('de', 9.001459020980161e-07)"
499,"('eln', -0.0014120887553825642)","('lgtbi', -0.0001947240463012075)","('multidimensional', 0.0001399023133264496)","('dl', 0.00012981289562725398)","('mujeres', 1.4129742744064715e-05)"
500,"('ejecucion', 0.00044568521258917047)","('ayudan', -0.0002768771120125755)","('son', -0.0001906910996053349)","('los', -9.713309375609678e-05)","('sido', -4.032676731116078e-06)"
501,"('estoy', 0.0)","('seguro', 0.0)","('que', 0.0)","('si', 0.0)","('no', 0.0)"
502,"('sexual', 0.0017090849927669399)","('unas', -0.0010198868196434883)","('manifestacion', -0.0008041619418959617)","('vehemencia', -2.6547848017681008e-05)","('con', -1.5873190336538277e-05)"
503,"('vias', 0.0029225417624260818)","('favor', -0.001730613793407087)","('ver', -0.0010681653583302828)","('peor', -0.0007608367427883741)","('nos', 0.0002043998223277435)"
504,"('andar', -0.00036838649322825024)","('los', -4.881249218568359e-05)","('o', -3.9159368513183125e-06)","('empezar', -3.274568292327253e-06)","('cansadas', 3.175112927407741e-06)"
505,"('anterior', -0.00045612873037130275)","('pot', 0.0003143793511841761)","('ciudad', -0.0002547404740440622)","('estupidez', 0.0001604780433594789)","('los', 0.0001040346690395986)"
506,"('bien', -0.0008250124106924145)","('los', 0.0007005897132389404)","('van', -0.0005493877199130972)","('lugar', -0.0004522118588671449)","('mas', -0.00041089238986371645)"
507,"('con', 0.0)","('puntos', 0.0)","('de', 0.0)","('registro', 0.0)","('en', 0.0)"
508,"('actitud', -0.0005058489793494691)","('hermoso', -1.0450024954289266e-07)","('la', -7.590674595359489e-08)","('fascina', -5.4776074847839254e-08)","('me', -3.263334405873791e-08)"
509,"('esmad', -0.005442012257347798)","('por', -6.102990904509417e-07)","('el', -4.781026489711114e-07)","('es', -4.3408059488227033e-07)","('momentos', -3.407273161390131e-07)"
510,"('mas', -0.001988287574452307)","('lo', -2.373700452479446e-07)","('roben', -9.291427687958739e-08)","('ojala', -4.7372477542425644e-08)","('tarde', -4.808075129347203e-09)"
511,"('mas', -0.000396699102634446)","('alla', -0.00030785130747393915)","('vean', 0.00011005238861939843)","('rien', 4.667236899294573e-05)","('eggs', 4.4188763863074327e-05)"
512,"('delit', 0.01917350405228062)","('abrir', -0.007382298434203816)","('via', -0.0019025674992230689)","('reproductiva', 0.00033952016614818457)","('sexual', -0.00026160904592868907)"
513,"('disminuir', -0.0006858854784023746)","('ciudad', -0.0004246959752456905)","('fundamental', 0.00041267586437717746)","('ciclo', -4.469781543502932e-06)","('contra', -4.254995947315216e-06)"
514,"('capital', 0.003732143904274179)","('esmad', -0.0030713999441773884)","('mal', -0.001972860207818744)","('ciudad', -0.00018064313143430907)","('fuerza', -3.785344118747112e-05)"
515,"('joven', 0.001759949370893088)","('ingrid', -0.0008410352629952283)","('via', 0.0005415932615560666)","('los', -0.0004918262974227707)","('indignacion', -0.0002332538044335057)"
516,"('mujer', 0.0032297244250790204)","('sitp', -0.0017306423335634211)","('los', -0.0011251640532249252)","('resurreccion', -0.0004978188274798482)","('rafael', -0.00043835106210950235)"
517,"('joven', 0.0014522843176590758)","('estacion', -0.0012367546416544714)","('ayer', -0.0008690758615091669)","('pm', -0.0007784105040659206)","('vi', 0.0003212266234876988)"
518,"('usted', -0.0015974166046968357)","('mas', -0.0006127320469288551)","('laboral', 0.0005217455553762302)","('son', 0.00017696406910557176)","('dia', -8.13441648781574e-05)"
519,"('sitp', -0.002048829615029676)","('bus', -0.0018255106302661598)","('conductor', 0.0008218983472699069)","('bogota', -3.98908689611697e-05)","('se', -2.464114390111916e-05)"
520,"('igual', -0.0007902319458547197)","('los', 0.00011192204700403677)","('una', 1.0238752799664354e-05)","('pago', -6.631306211552827e-06)","('mi', 5.708997295857248e-06)"
521,"('anos', -0.0007739045768933144)","('poblacion', -0.00048753165940311266)","('con', -2.4871126908052084e-05)","('colegio', -2.397806012646946e-05)","('ambientes', 1.5976539013441646e-05)"
522,"('mujer', 0.003908538949281839)","('da', -0.0017797783416067118)","('bus', -0.0014982583505870936)","('temor', -0.0008917642763621498)","('hptas', -0.0006674142024990726)"
523,"('primer', 0.008772991419146904)","('sin', -0.002263653725868241)","('arma', -0.002049773886480941)","('los', -0.0015686724408674284)","('nos', -0.0014488044976170358)"
524,"('carcel', -0.002249473692945827)","('hombre', 0.0009606181256130548)","('arma', -0.0008156405141259624)","('sin', -0.0004947413985913481)","('de', -2.7389501540344728e-05)"
525,"('sector', 0.0012399682011300912)","('portal', -0.0005746877948099171)","('estas', -0.0003170226335096165)","('usme', -0.00027366734237484213)","('migracion', 9.85070144410136e-05)"
526,"('movilizacion', -0.0004959355676364229)","('representacion', -2.9617521211078845e-05)","('alcen', -2.9275558132120995e-05)","('gratis', -2.9147899731476403e-05)","('los', -1.4343786285225566e-05)"
527,"('informacion', 0.002439905029053314)","('manifestacion', -0.0007785984094326203)","('los', -0.0004934082654535465)","('deber', -0.00017585431263926577)","('evitar', 3.053900333403593e-05)"
528,"('estas', -0.0002553692697429044)","('los', -0.00010359756026820727)","('similar', 7.045738941556562e-05)","('en', 2.790492176222025e-06)","('acaso', -2.1975486815785625e-06)"
529,"('ser', -0.0026583537115087603)","('atencion', 0.0026370559467910485)","('sexual', 0.001249299776028006)","('usan', -0.0007892418478021429)","('reportado', 2.7421322488104635e-05)"
530,"('ser', -0.0013892697638070645)","('anos', -0.000619347838567662)","('similar', 0.0004925253257072759)","('se', -3.262172000198532e-05)","('el', 2.969851411515473e-05)"
531,"('ser', -0.002609340534218792)","('mayor', 0.002515235828625849)","('arma', -0.001092530791308748)","('via', 0.0006622678655586257)","('mas', -0.000537495466293151)"
532,"('los', 0.0012040439672735867)","('eln', -0.0009325567042336878)","('criminal', -0.0006573464822886715)","('mas', -0.0005756129996690595)","('anos', -0.0003689008653120779)"
533,"('dias', 0.0007172868322389561)","('anos', -0.0006495983499962111)","('parque', -0.00023226860227552982)","('los', -6.352869006209317e-05)","('desde', 1.5766904064110952e-05)"
534,"('esmad', -0.0047297212509521585)","('ddhh', 0.0004331049350351778)","('con', -2.1350220177044034e-05)","('no', -1.871001692563945e-05)","('la', -1.4168280746304707e-05)"
535,"('ser', -0.0017808037681942125)","('los', 0.0004949741703795939)","('intencion', 0.00017533040067820905)","('que', -2.235787287657149e-05)","('de', 1.819624104475905e-05)"
536,"('accion', 0.007591957712995291)","('los', -0.0021033637713614613)","('lopez', -0.002095365469902054)","('distrital', 0.001404979695182845)","('mas', -0.0011851400519679175)"
537,"('salud', 0.0063631229306872926)","('infantil', -0.0012386313653652392)","('pase', -0.0010723827207761367)","('congestion', -0.000983724160623577)","('los', -0.0008951041778117606)"
538,"('militar', -0.0012077722925162475)","('mins', 0.0008086638187066983)","('mas', -0.0007414922542186125)","('calle', -1.69657489606741e-05)","('escuela', -1.5069243789739316e-05)"
539,"('los', -0.0002140295034746474)","('julio', -6.184966111137908e-08)","('policias', -5.4618762436533614e-08)","('ramir', -4.390659787105088e-08)","('que', -4.265415484982521e-08)"
540,"('ciudad', -0.000909721815960672)","('aca', -1.8793591814639794e-07)","('no', -1.847942031879753e-07)","('hablando', -1.4779394212602808e-07)","('estamos', -1.4355845518249638e-07)"
541,"('sur', 0.002849674297876462)","('va', -0.0015827219928366027)","('usan', -0.0006427823898606235)","('bull', -0.0005405325828681238)","('alla', -0.0004439459214143613)"
542,"('mayor', 0.0028225407200579383)","('dos', 0.0026091421283509974)","('armas', -0.002013083947710709)","('los', -0.0015394883301540867)","('intimidaciones', 4.307522877975913e-05)"
543,"('vias', 0.0030835488633413335)","('popular', -0.0010608769312967319)","('los', -0.0009110466251844812)","('destruir', -4.66277961495974e-05)","('atacar', 2.942380695182379e-05)"
544,"('dos', 0.004348821571923121)","('taxi', 0.000592810127169204)","('grave', 3.330946049418681e-05)","('escena', 3.1096506524912205e-05)","('de', 2.7131606973884045e-05)"
545,"('sexual', 0.0013703464365505797)","('urge', -0.0004240579958687896)","('publicacion', 0.00021404114789257437)","('vi', 1.5530762393456026e-05)","('yo', -1.3343148252579962e-05)"
546,"('dos', 0.003190437479532562)","('ahi', -0.0021822808578862707)","('son', -0.0010488737095734955)","('policias', -6.811919461640868e-05)","('en', 4.133158730169574e-05)"
547,"('estacion', -0.0017259613943345123)","('facil', -0.0004756463696539371)","('actuacion', 0.0002247212353373126)","('denuncian', 2.6421414891219785e-05)","('un', -1.951950086889829e-05)"
548,"('va', -0.002320272543544088)","('los', 0.0004910310478140742)","('estas', 0.0003464119755678366)","('a', -3.6407803924701114e-05)","('violencia', 2.8304467660761006e-05)"
549,"('van', -0.0009513410113326008)","('tras', -0.0007957362788484284)","('anos', -0.0004808817299068394)","('letal', 0.0003606334945667267)","('creacion', 0.0003515253561868904)"
550,"('sur', 0.010436467754390524)","('complicaciones', 1.881526160505357e-06)","('movilidad', 1.4059711173833969e-06)","('en', 9.793105679763177e-07)","('la', 7.985288659050029e-07)"
551,"('sin', -0.0010791247297967474)","('uso', -0.000681133452015276)","('julian', 0.0005094938044900336)","('invalidez', 0.00035545465310806655)","('igual', -0.0002890004075371043)"
552,"('estan', -0.0059043456607974385)","('se', 3.97348404668376e-07)","('robando', 2.492716908953343e-07)","('las', -1.9493679924419082e-07)","('ninas', -9.472441442667061e-08)"
553,"('ciudad', -0.0004331728753767501)","('cual', -0.0003362575184022836)","('dieron', -0.0003307922941991012)","('un', -8.264696584617427e-06)","('seguridad', 5.826666800182714e-06)"
554,"('institucion', -0.0012451608639787474)","('esta', -3.4050372942468934e-07)","('l', -3.1832307621715526e-07)","('a', -2.7231629367103596e-07)","('hora', -1.8714029054779004e-07)"
555,"('sexual', 0.00268064444611379)","('a', 2.690958468523421e-07)","('de', 2.1537018221413255e-07)","('abuso', 1.582523227697198e-07)","('caso', 1.3940042254782233e-07)"
556,"('empezo', -0.0003475716905145612)","('nuestro', -8.75473439819097e-08)","('presidente', -8.062505122792681e-08)","('el', -7.805919961039519e-08)","('es', -6.03822799336662e-08)"
557,"('irrupcion', -0.000534547251026401)","('denuncia', -6.187582436589051e-08)","('a', -5.383872266894515e-08)","('nueva', -3.6166181382581604e-08)","('violenta', -2.2387847210707505e-08)"
558,"('mas', -0.0006142607873496799)","('dificil', 0.00022365141456480716)","('los', 8.616829204906927e-05)","('son', -5.192611376727594e-05)","('la', 9.6927119771998e-06)"
559,"('mas', -0.0012089484430338427)","('anos', -0.0008855108481521713)","('que', -1.7142570320196793e-05)","('la', 1.6457509598596684e-05)","('por', -1.1125506672196916e-05)"
560,"('los', -0.000214040853246232)","('violar', -4.7788758692702996e-08)","('para', -4.607571527271846e-08)","('mentalizados', -4.086620511690645e-08)","('policias', -3.897693516503417e-08)"
561,"('sur', 0.005004165027727928)","('asi', -0.002944241258101944)","('los', -0.0007612276186239234)","('ola', -0.0005828064124910676)","('hasta', 6.361254443418351e-05)"
562,"('crimen', 0.004255619574252852)","('pais', -0.00153063082330662)","('ambiental', -0.0008135416075846189)","('los', -0.00043406752149671756)","('ello', -0.00031932821183537375)"
563,"('carcel', -0.002345281106944394)","('los', 0.0021024604017368634)","('anos', -0.00038738276112046795)","('a', -4.913756715310938e-05)","('bogota', -4.341080119104845e-05)"
564,"('entran', -0.0003322756906988209)","('capaz', -0.00020392208250630286)","('los', -1.7318131463035152e-05)","('esos', -3.0903314121112246e-06)","('con', -2.7009272089387063e-06)"
565,"('civil', 0.0036064673029003727)","('medellin', -0.0015555396795694737)","('en', 1.7548539072162904e-05)","('ejercito', -1.652716691943305e-05)","('victimas', 1.3452186017606652e-05)"
566,"('sur', 0.006014825925857277)","('los', -0.0023344467153633233)","('ano', 0.001476869436820044)","('mas', -0.0012459896045283593)","('sector', 0.0012062586279169868)"
567,"('sur', 0.008777438140656665)","('menor', -0.005945607240964316)","('presunto', 3.8863535116721934e-05)","('y', 3.15975446001967e-05)","('de', -3.034467686532818e-05)"
568,"('pais', -0.001198420153554926)","('lideres', 0.0010963499587113704)","('barranquilla', -3.009853260087867e-05)","('un', 2.4442814144501192e-05)","('absurdas', 2.003928593224795e-05)"
569,"('arma', -0.0012256673644175516)","('celular', -0.0006241335113150037)","('hombre', 0.0005376207334155113)","('le', -2.5104939321331297e-05)","('hablamos', -2.0533164471630954e-05)"
570,"('terror', -0.001322530381960865)","('los', 0.0008054919161190193)","('centimetro', 2.1901148792888444e-05)","('a', -2.0586442051778492e-05)","('en', -1.7622757904716507e-05)"
571,"('van', -0.0023741219163350732)","('contra', -5.22174217324804e-07)","('el', -4.576288673958866e-07)","('homicidio', -4.449197653667817e-07)","('ofensiva', -2.8054201530023914e-07)"
572,"('armas', -0.0014520880300525271)","('contra', -4.03966403348815e-07)","('ofensiva', -3.287459538347294e-07)","('el', -3.2846770474942533e-07)","('homicidio', -2.9066235047475814e-07)"
573,"('kennedy', 0.007486265659116552)","('alto', -0.0019569116073076586)","('cilindraje', -7.409679400856608e-05)","('emprendieron', 6.585541329656476e-05)","('las', -6.016118177968078e-05)"
574,"('paz', 0.009808169882326252)","('que', 2.476105623698563e-06)","('entiendo', 2.3215282339066814e-06)","('les', 2.2759687180915644e-06)","('no', 2.057967416142514e-06)"
575,"('bien', -0.0015984454200905582)","('mas', -0.000482386533685942)","('esten', 0.000301864637467378)","('horror', -0.00012666021917526725)","('dia', 9.922640614960242e-05)"
576,"('civil', 0.0028243440616562776)","('lider', -0.001100546214813659)","('medellin', -0.000682147199251668)","('social', 0.0002030922832735903)","('vestidos', 3.515874150992065e-05)"
577,"('asi', -0.002138151894607219)","('bus', -0.0016809947610755525)","('mas', -0.0001891442641397824)","('para', -3.20139517031969e-05)","('horas', -2.565384850685361e-05)"
578,"('sur', 0.008738161111730305)","('menor', -0.005920519005850191)","('lo', 2.7922359421162308e-05)","('bogota', -2.1971095473014728e-05)","('y', 2.1372911265868497e-05)"
579,"('solucion', 0.002727275995139385)","('anos', -0.0015313163379143248)","('dias', 0.0008588726536981229)","('riesgo', 3.1313715883705224e-05)","('de', -1.821202803317108e-05)"
580,"('peor', -0.000972437682673474)","('los', 0.0005365361481004197)","('la', -2.2590032302777676e-05)","('en', -2.042735622918642e-05)","('este', 1.992621793135189e-05)"
581,"('arma', -0.0012337639235098332)","('celular', -0.0006188267944585194)","('hombre', 0.0005408407487890196)","('hurtaron', 1.6531761228776274e-05)","('horas', -1.5244285090661905e-05)"
582,"('favor', -0.0034406984664015145)","('por', -3.6554760826094157e-07)","('tibetano', -2.6835362688907486e-07)","('hazle', -1.8222204419797683e-07)","('caso', -1.7535981945350185e-07)"
583,"('presion', -0.0006994220173575529)","('colegio', -1.7744149733545968e-07)","('y', -1.7687292805024666e-07)","('en', -1.255554375876147e-07)","('un', -1.1536312550423436e-07)"
584,"('grafitis', -0.0006146192043614612)","('ciudad', -0.0004900151304927295)","('bonito', -9.65225245636496e-06)","('pasa', -8.325219578392562e-06)","('crean', 6.495420297697889e-06)"
585,"('crimen', 0.005271463315785261)","('ninez', -0.001427070012123708)","('igual', -0.00132570441130805)","('abortar', 4.7722785743706714e-05)","('lo', -4.6315965192188685e-05)"
586,"('via', 0.0011566206255555816)","('caninos', 1.8433050650142068e-07)","('descuido', 1.695775064850557e-07)","('denuncian', 1.6165934368963904e-07)","('con', 1.4277509175167876e-07)"
587,"('paz', 0.008426469643011747)","('pais', -0.004355396988370911)","('a', 5.704982257175296e-05)","('con', 3.80784631937922e-05)","('tenemos', 3.020007919196612e-05)"
588,"('ve', -0.001783339271623533)","('taxi', 0.0014270490475952243)","('identificacion', -0.0001982483767517868)","('estos', -2.5729932402376154e-05)","('desgraciado', 1.9832799865717496e-05)"
589,"('uso', -0.0010697805637847398)","('sin', -0.0007197906646281584)","('usar', -0.00023746276063217877)","('bici', -4.1021266101277615e-05)","('dia', -3.594006759336545e-05)"
590,"('los', 0.0010513693499299619)","('temor', -0.000652377534311494)","('mas', -0.0005382684987424359)","('fin', -0.0003618458418445611)","('de', -1.9698560587803476e-05)"
591,"('recibir', 0.0)","('dinero', 0.0)","('en', 0.0)","('efectivo', 0.0)","('no', 0.0)"
592,"('pais', -0.0029742606391013273)","('de', -6.055198246128504e-07)","('realiza', -5.499473910567097e-07)","('paro', -4.630076913896752e-07)","('horas', -4.272420747065543e-07)"
593,"('sector', 0.001602015334579489)","('ama', 0.000938889866381741)","('popular', -0.000853673246743806)","('la', 1.3803498489171204e-05)","('victima', 1.2691289880857724e-05)"
594,"('dos', 0.003782363973585602)","('rededor', -0.0028179910981408103)","('en', 5.5085043461707864e-05)","('y', 4.163100079308217e-05)","('marco', 3.6699132402783286e-05)"
595,"('primer', 0.010206690672073011)","('dio', -0.0030037813215490253)","('los', -0.002531417752470599)","('ciudad', -0.0020795070744722816)","('por', -0.000180564450366635)"
596,"('atencion', 0.004261363890849033)","('el', 8.617828043473559e-07)","('recorrido', 8.20987093845229e-07)","('este', 6.662837603347117e-07)","('es', 5.730704058562612e-07)"
597,"('caos', -0.0010418282880650357)","('mas', -0.0006623700432676574)","('ciudad', -9.473009224530957e-05)","('vandalismo', -2.3733505334274213e-05)","('con', 2.1159835024241605e-05)"
598,"('joven', 0.003353152943411297)","('celular', -0.0019529189683858638)","('odisea', 5.962538771400174e-06)","('su', 5.672976293469915e-06)","('de', 4.913922990423597e-06)"
599,"('casi', -0.002955804795136223)","('segura', -4.5877356835484963e-07)","('a', -4.122882248099104e-07)","('diario', -3.9405634732091596e-07)","('acosan', -1.852226537989559e-07)"
600,"('sin', -0.0010672771386658702)","('combatir', 0.0010300573947042838)","('fin', -0.0006797312726985123)","('drogas', 0.00026802762641189566)","('ilicito', 1.888182840090574e-05)"
601,"('ir', -0.0012287274299355784)","('facil', -0.0006408178463689037)","('los', 0.0003746016574600635)","('caravana', 1.826823010599274e-05)","('esos', 1.4392589806465919e-05)"
602,"('vez', 0.0025804921183500895)","('caos', -0.0015705545080670483)","('los', -0.0004737248428041202)","('las', -2.126267799713558e-05)","('vandalos', -1.7249657586326405e-05)"
603,"('sensacion', -0.0005149909276060909)","('los', -1.5701063384554896e-05)","('de', -6.279306738097207e-06)","('no', -5.267731379018176e-06)","('incidentes', 4.688226902409237e-06)"
604,"('dar', -0.0008643289425915102)","('actos', -0.0005652821290697006)","('los', 0.0002881003256616949)","('y', -1.5607746293791777e-05)","('sus', -8.00578652883592e-06)"
605,"('obras', -0.00023789889561959322)","('roben', -5.612210594870897e-08)","('con', -4.1848183507475485e-08)","('fajardo', -4.06966689422855e-08)","('que', -3.356751814898898e-08)"
606,"('transformacion', 0.0045230066771635045)","('transmision', 0.00424111795470328)","('documental', 0.004205607357441792)","('son', -0.0023546169518543045)","('dolor', 0.002032972663995712)"
607,"('ven', -0.0006833076766130391)","('cual', -0.00035526738792096633)","('los', 0.00015421803026121153)","('transitar', -8.020231319793628e-06)","('todos', 7.179213028117447e-06)"
608,"('sin', -0.0019000139222235975)","('joven', 0.0014938825093732998)","('los', -0.00020504091474607584)","('justificacion', 0.00017579685284142433)","('ocho', -0.0001387608340040777)"
609,"('estan', -0.0022201237773709034)","('son', 0.0015172246771959531)","('favor', -0.001187564648568855)","('violador', 0.0007206246373366831)","('cura', 3.588279165049734e-05)"
610,"('usted', -0.0018511884857599875)","('mal', -0.0018122041217682522)","('jah', 0.0013605266361610166)","('por', -2.7309039076298802e-05)","('atracaron', -2.3115754536450842e-05)"
611,"('olor', -0.0009415495833800444)","('su', -1.7816190465288675e-07)","('desmedido', -1.695596548928841e-07)","('con', -1.686333538693098e-07)","('el', -1.519876893015456e-07)"
612,"('bien', -0.001709681628007829)","('sexual', 0.0012573575154357969)","('discriminacion', -0.0007053431262038789)","('maad', 0.00024903663777072345)","('visibilizacion', 0.00023956439023678196)"
613,"('concejal', -0.001115761398174614)","('los', 0.00029148295970902815)","('en', -1.3965377417689386e-05)","('denuncia', -1.19087839520703e-05)","('trato', -7.663430724380131e-06)"
614,"('sur', 0.008094700504493475)","('joven', 0.001346598118063095)","('su', 6.713011650056264e-05)","('impedir', 4.450105428830366e-05)","('de', 4.112539068643348e-05)"
615,"('taxi', 0.0016374778822594094)","('cl', -0.0008824460089444027)","('incidente', 1.602591180556052e-05)","('y', 1.4212159663321176e-05)","('en', 9.797719174377051e-06)"
616,"('despenalizacion', 0.0008809052591894594)","('contra', 7.684830765176183e-08)","('protestas', 4.468225720399823e-08)","('de', 4.367706340155071e-08)","('la', 3.7180716027911545e-08)"
617,"('estan', -0.0059042205342159605)","('prestaban', -7.924346172902436e-07)","('perros', -5.281369539264109e-07)","('advierten', -4.2004023078856537e-07)","('que', -1.4824550668457044e-07)"
618,"('bien', -0.0016200528983290738)","('perturbacion', 0.0004990381437219454)","('instigacion', 0.0004908440313307666)","('epa', 0.00022344780933481712)","('los', 4.548228247613667e-05)"
619,"('pero', 1.2276841389574676e-32)","('callada', 1.1052483124927526e-32)","('peligrosa', 1.0174835397480557e-32)","('la', 1.0150279469898506e-32)",
620,"('violacion', -0.0013127060605561864)","('decision', 0.00034977888123902297)","('vil', -7.804414985689027e-05)","('en', -1.3544234689237451e-05)","('por', -9.952405246610573e-06)"
621,"('joven', 0.002174246366729108)","('alrededor', -0.001240662889071664)","('sin', -0.0011427816139845393)","('interior', -0.0010700653511375516)","('el', 2.0235962753025304e-05)"
622,"('ser', -0.0022780609069283047)","('los', 0.0009453708762432144)","('del', -2.7937167691049137e-05)","('gaste', -2.7645118405591945e-05)","('en', 2.192412718521031e-05)"
623,"('asi', -0.0018888203098942915)","('hostil', 0.00032429276906925696)","('los', 0.0002200463102738138)","('son', 0.00011634572342999017)","('alli', 8.019192943210178e-05)"
624,"('individual', 0.0038856904180596106)","('co', 0.003875080854810017)","('porfavor', 0.0038653286283460266)","('lea', 0.003282821664251557)","('saque', -0.00285418496997995)"
625,"('ano', 0.0017631985524697565)","('ayer', -0.00099302990482105)","('lugar', -0.0009817131301710297)","('hp', -0.0005395932746852579)","('mas', -0.00053694290807601)"
626,"('estan', -0.0018423326045609058)","('alzar', 0.0005222042293540736)","('it', 0.000412483406979926)","('post', 0.00027599535467825016)","('ciudad', -0.00017184960503611186)"
