,feature1,feature2,feature3,feature4,feature5
507,"('con', 0.0)","('puntos', 0.0)","('de', 0.0)","('registro', 0.0)","('en', 0.0)"
508,"('actitud', -0.02389001218623432)","('me', -5.205399159128246e-06)","('fascina', -4.83090954128622e-06)","('hermoso', -2.933948800921919e-06)","('la', -1.6575812091137577e-06)"
509,"('esmad', -0.0838913821690552)","('momentos', -1.1478659258300905e-05)","('el', -1.0335386342574164e-05)","('por', -4.403571204946348e-06)","('es', -3.8245036034593595e-06)"
510,"('mas', 0.0048747740413772845)","('lo', 5.275934437057641e-07)","('roben', 4.4824712113559435e-07)","('ojala', 2.8077094700051673e-07)","('tarde', 8.197457507345831e-08)"
511,"('alla', -0.008202167685640655)","('vean', -0.0031676738123022565)","('hombre', -0.0026182022720391907)","('mas', 0.00201767137483039)","('eggs', -0.0010596490107125012)"
512,"('via', -0.13137455598285355)","('sexual', 0.10518831538348443)","('abrir', 0.08257438479095353)","('delit', -0.013756842762970787)","('claves', 0.0017637736617312552)"
513,"('fundamental', 0.07770770324580752)","('disminuir', -0.0542780543325371)","('ciudad', -0.039419674875277165)","('ciclo', -0.0011642246617785815)","('para', -0.0009141549293151909)"
514,"('esmad', -0.05892665301211479)","('capital', 0.058071855607318236)","('mal', -0.040264007932308235)","('ciudad', -0.02174067333730971)","('entrada', 0.0011762977939080487)"
515,"('via', -0.040638131216596186)","('joven', 0.013371419160821995)","('ingrid', -0.007740993092445873)","('los', 0.004843723346152834)","('indignacion', -0.003147469868779454)"
516,"('mujer', 0.051386606485045165)","('conductor', -0.03849872602058813)","('sitp', -0.0174095284121657)","('resurreccion', -0.014375718952920473)","('los', -0.011359743904231669)"
517,"('cra', 0.07739204570611082)","('estacion', -0.04075961573361108)","('ayer', -0.03582323744010064)","('pm', -0.025105024898043053)","('joven', 0.009388818505549078)"
518,"('laboral', 0.03369023954846561)","('usted', -0.028221125989760974)","('son', -0.026590787350532177)","('mas', 0.006479446736885006)","('dia', -0.004210486169679819)"
519,"('bus', -0.036537722362607904)","('conductor', -0.021279172081075937)","('choros', -0.0008388792446980924)","('el', -0.0006753157209056197)","('robar', 0.0005495322871039577)"
520,"('igual', 0.03596857756821713)","('los', -0.016990585244321038)","('por', 0.0003626957940499568)","('descaro', 0.00030833627413167925)","('debe', -0.00021258472124276507)"
521,"('poblacion', 0.28659366925360424)","('anos', -0.1631304680378151)","('al', 0.003196285746078291)","('a', -0.003043838252362163)","('la', -0.0020902495610575795)"
522,"('mujer', 0.0340512152799918)","('bus', -0.033470841530749494)","('da', -0.028995156330116394)","('temor', -0.01538077245483198)","('estar', -0.013522336254803348)"
523,"('arma', -0.040242104136270974)","('primer', 0.023197724575073887)","('sin', -0.019809413108196845)","('nos', 0.004869355798020012)","('los', 0.0023028330908026586)"
524,"('arma', -0.02729362517666302)","('carcel', -0.01617405808367917)","('hombre', 0.009698517796377579)","('sin', -0.008241310314126506)","('casa', -0.0006230096308275252)"
525,"('sector', 0.20012922868320793)","('estas', -0.08026816966171584)","('migracion', 0.046374752857618336)","('usme', 0.032918827115085085)","('portal', -0.028304914995578304)"
526,"('movilizacion', -0.023773574445815956)","('los', 0.001485073023048948)","('gratis', -0.0003285254155103158)","('alcen', -0.0003140590062721397)","('cumplan', 0.00021324869789765812)"
527,"('informacion', 0.08695739839084438)","('deber', 0.043525900539902886)","('manifestacion', -0.04217942019344025)","('los', -0.02886163063406189)","('convoca', -0.0012699317035356926)"
528,"('estas', -0.011130556744100078)","('similar', 0.0022205757552721146)","('los', -0.001218999565020951)","('que', -9.451283732310677e-05)","('denuncias', 7.970188234942256e-05)"
529,"('atencion', 0.30697228879957145)","('usan', -0.1837288938628522)","('sexual', 0.07600500963193461)","('ser', 0.06808979624775227)","('y', -0.002554764858432391)"
530,"('anos', -0.09452592929238864)","('ser', 0.06894652244040597)","('similar', -0.02465651460382052)","('bb', 0.002583464229483459)","('de', 0.002009554056671649)"
531,"('ser', 0.112896730528552)","('via', -0.07288179074442473)","('arma', -0.059949652180449335)","('mayor', 0.03728502429956668)","('mortal', -0.011032553864645394)"
532,"('eln', -0.025939521324710973)","('farc', -0.016021967202682074)","('los', 0.014243432449130016)","('anos', -0.006929034020831852)","('criminal', 0.0067949523879973035)"
533,"('anos', -0.011681274812368813)","('los', 0.009732974033247396)","('parque', -0.007006431689687214)","('dias', -0.0022143516509168606)","('varios', 0.00015815325191553966)"
534,"('esmad', -0.16531283716762224)","('ddhh', 0.07279046772996003)","('con', 0.0026125697910178956)","('condenable', -0.002308761183238301)","('no', 0.0022051349606390597)"
535,"('ser', 0.08494451152351537)","('intencion', -0.05752859315895152)","('los', -0.03001085727179174)","('denunciar', -0.0020833176147272937)","('que', 0.0018465553017325397)"
536,"('distrital', 0.07127317375228574)","('lopez', 0.06610286628150519)","('los', -0.04760758910193709)","('accion', 0.025844008164178426)","('mas', -0.0015323887000020262)"
537,"('salud', -0.022303593138421136)","('infantil', -0.00791347481005687)","('congestion', -0.00658642172220836)","('los', 0.005372285861115997)","('pase', -0.003728540980715683)"
538,"('militar', -0.03149821576151839)","('mas', 0.0034192163641801427)","('mins', -0.0021153041833751386)","('llevamos', -0.00021051112334109334)","('hasta', -0.00017554639111890303)"
539,"('los', -0.004460468235863111)","('julio', -1.0921169288019599e-06)","('ramir', -1.0377033746656997e-06)","('policias', -1.0135717526938578e-06)","('que', -9.386565747021935e-07)"
540,"('ciudad', -0.043798611428556136)","('estamos', -1.0109998845570847e-05)","('hablando', -8.772650247946007e-06)","('aca', -7.565203957896386e-06)","('no', -6.205824628392831e-06)"
541,"('va', -0.02460629944444245)","('sur', -0.019736798754930795)","('bull', 0.011689564022698709)","('usan', -0.010650941204849553)","('los', 0.0036654675146159128)"
542,"('mayor', 0.046145433256176746)","('armas', -0.03257687147535277)","('dos', 0.026284449244150652)","('los', -0.02175470959952223)","('robo', 0.0005835689714517173)"
543,"('vias', 0.11255034297631863)","('los', -0.03832209113291869)","('popular', -0.03735072125720086)","('herir', -0.002052335206341074)","('transmilenio', 0.001628562637755404)"
544,"('taxi', -0.10186457617643399)","('dos', 0.03872615984715514)","('accidente', 0.0008840236596349249)","('grave', 0.0007722299032786507)","('escena', 0.0005547303252757281)"
545,"('sexual', 0.08074092984245522)","('urge', -0.05037422572493022)","('publicacion', -0.02547428360963607)","('vi', -0.014479724730359756)","('acoso', -0.0016104205299907483)"
546,"('son', -0.06628621700992879)","('ahi', 0.033861673120373574)","('dos', 0.030014712220181993)","('si', -0.000652601654655778)","('tirados', 0.000618665673745178)"
547,"('estacion', -0.042374638519810166)","('actuacion', -0.005205005929758898)","('facil', 0.0044021184804232194)","('denuncia', -0.0006943427136762629)","('oportuna', 0.0005051053120623042)"
548,"('va', -0.057341345504224726)","('los', 0.007314289237986092)","('estas', 0.0007454912768164937)","('mandar', 0.00032873722647633937)","('la', -0.00030064753621603053)"
549,"('tras', -0.026838786725364643)","('anos', -0.009761028029810473)","('letal', 0.005410351661882721)","('creacion', 0.005373864741269722)","('van', -0.0018126178658168439)"
550,"('sur', -0.08309387338056519)","('movilidad', -1.55277479022406e-05)","('en', -1.2255394005623103e-05)","('la', -1.085254549076267e-05)","('complicaciones', -8.162367553201717e-06)"
551,"('invalidez', 0.049963189113097536)","('sin', -0.04959287083164838)","('uso', -0.029805587648238856)","('definicion', 0.024002202100292226)","('igual', 0.01476076541022215)"
552,"('estan', -0.05029954076628019)","('se', -2.5393421265302233e-06)","('ninas', -1.4544459374723186e-06)","('robando', -4.89078354617477e-07)","('las', 4.0139869562080954e-08)"
553,"('ciudad', -0.027397304824427128)","('dieron', -0.014849836123375846)","('cual', 0.003696815741324467)","('un', -0.0004064149779479304)","('manera', 0.00038467056619668225)"
554,"('institucion', 0.03451623314290856)","('esta', 8.696583115594047e-06)","('l', 8.621755261475542e-06)","('hora', 7.529597337173649e-06)","('a', 6.617892077995022e-06)"
555,"('sexual', 0.21151452989691039)","('abuso', 1.7430991627075745e-05)","('de', 1.2339520806908628e-05)","('a', 9.6251699457968e-06)","('caso', 4.152236127619693e-06)"
556,"('empezo', -0.008511976143656716)","('es', -2.0834387910068144e-06)","('el', -1.6121620166433074e-06)","('presidente', -1.5702021897544379e-06)","('nuestro', -1.5171464578139937e-06)"
557,"('irrupcion', -0.010100752239124048)","('violenta', -1.5885824774173107e-06)","('a', -1.0165639740715924e-06)","('denuncia', -6.890472727899564e-07)","('nueva', -2.1395134973541391e-07)"
558,"('son', -0.023396986989722063)","('dificil', 0.0032079411305495163)","('mas', 0.0025944782463014925)","('los', 0.0010094995287292172)","('propia', -0.00015507322604309457)"
559,"('anos', -0.03321022921527511)","('mas', 0.006855854593293406)","('asesina', -5.658268795077289e-05)","('que', -5.4778670029740786e-05)","('o', -3.855323878332306e-05)"
560,"('los', -0.004460711368154508)","('para', -8.214774777211485e-07)","('mentalizados', -7.293040690770676e-07)","('policias', -7.044523513950656e-07)","('violar', -5.126948338859382e-07)"
561,"('sur', -0.04906102549765134)","('ola', 0.008712630346160818)","('los', 0.006369045635545657)","('asi', -0.0024063631853594165)","('robar', 0.0003130096752806598)"
562,"('ambiental', -0.023910498299024915)","('pais', -0.013923690018187385)","('los', 0.005879157129406769)","('crimen', 0.0021222941880031207)","('efectos', 0.00026873451570728923)"
563,"('carcel', -0.02460520760450908)","('los', 0.023958048573875356)","('anos', -0.011151262138155938)","('haberse', -0.0003523374831824533)","('es', -0.0002761483022348318)"
564,"('capaz', -0.012665276663543246)","('entran', 0.006269015921057079)","('los', -0.0015575011435675493)","('a', -8.072960092183323e-05)","('de', -7.405911539037659e-05)"
565,"('civil', 0.20357173406903897)","('medellin', 0.07555897170590846)","('motos', 0.0011891894160514093)","('varios', -0.0008774540709038919)","('hombres', -0.0006537581822043537)"
566,"('sector', 0.2354164273770401)","('sur', -0.14383747846449643)","('ano', 0.09253569865171361)","('los', -0.07475512563183878)","('el', 0.0038795106857792364)"
567,"('sur', -0.038166452007013116)","('menor', -0.03109578521950491)","('denuncian', -0.0015192969691197392)","('en', -0.001004232247337905)","('bogota', -0.0008181624238873651)"
568,"('pais', -0.019060401886196662)","('carnaval', -0.011542899664653014)","('lideres', 0.009589582727383913)","('los', 0.0036114900375835376)","('estamos', 0.0004503522793757214)"
569,"('arma', -0.07607854409767567)","('celular', 0.06285937501593421)","('hombre', -0.008000455802123182)","('norte', -0.0014429415579715265)","('billetera', 0.0009831187233819408)"
570,"('terror', -0.02660281900228334)","('los', 0.01393599342719319)","('parques', -0.0005843462492025444)","('notifico', -0.000495845830770778)","('nuestro', 0.0004389732906328176)"
571,"('van', -0.01506562257853154)","('ofensiva', -3.199554801920011e-06)","('homicidio', -2.9576826148180846e-06)","('el', -2.565798675264815e-06)","('contra', -2.359101169324751e-06)"
572,"('armas', -0.020991679054271857)","('contra', -5.739168812699503e-06)","('ofensiva', -5.109685280911403e-06)","('homicidio', -4.118555670139294e-06)","('el', -3.86553312562011e-06)"
573,"('alto', 0.3638792343570932)","('kennedy', 0.0034712609092187436)","('atraco', 0.0018274277272305323)","('armada', 0.001804603357635944)","('capturados', -0.001706461881862532)"
574,"('paz', 0.05898277050921424)","('entiendo', 1.6105369109420728e-05)","('les', 1.2467673680506902e-05)","('no', 1.13382218497874e-05)","('que', 1.06257941937619e-05)"
575,"('horror', -0.03685252821728728)","('bien', 0.02821278357240717)","('esten', -0.012144222437073601)","('dia', -0.003274722102746349)","('mas', 0.0018258293803466677)"
576,"('social', -0.18247069729148435)","('civil', 0.13896592727392262)","('lider', 0.10071159753193655)","('medellin', 0.08101234611335133)","('positivos', 0.0010316043889566045)"
577,"('bus', -0.0670049650786963)","('mas', 0.01259871675749705)","('asi', 0.0016281173350252906)","('pesos', -0.00034322246182720594)","('las', -0.00025544817895746915)"
578,"('sur', -0.0399339046376369)","('menor', -0.03153497637109161)","('y', 0.000884538645323858)","('abuso', -0.0008258266602917132)","('una', 0.0006853244404745212)"
579,"('solucion', -0.017738063274459693)","('anos', -0.015818295280671302)","('tragedias', -0.0002558087786654455)","('dorado', 0.0002197551618644872)","('hay', 0.00021510865421587498)"
580,"('los', -0.006133491412648467)","('peor', 0.005061158900474106)","('abusados', 7.048203799448749e-05)","('poner', -4.4775410571901744e-05)","('familias', 3.5510112462744104e-05)"
581,"('arma', -0.0752937418905423)","('celular', 0.06276756323733244)","('hombre', -0.009220295997473761)","('en', 0.0008993533648107608)","('blanca', 0.0008627418398256598)"
582,"('favor', 0.01902526890042516)","('hazle', 1.6875615657501124e-06)","('por', 1.3322351481959475e-06)","('caso', 1.0531669120043971e-06)","('tibetano', 9.284732036982478e-07)"
583,"('presion', -0.03389113190533627)","('un', -7.545270475558501e-06)","('colegio', -7.448283363023829e-06)","('y', -6.581947529332951e-06)","('en', -5.9790513011442365e-06)"
584,"('ciudad', -0.026592572201961786)","('grafitis', -0.008862657259222695)","('tan', -0.0007080452649134046)","('sucio', 0.00036816689982623117)","('un', 0.00035273641393330216)"
585,"('igual', 0.03088306427527764)","('ninez', -0.0212049072026984)","('crimen', -0.0104556330715666)","('si', -0.00046125330940989236)","('ni', 0.0004338319610449933)"
586,"('via', -0.08163462896355239)","('caninos', -1.2968333233249729e-05)","('con', -1.273137230275359e-05)","('denuncian', -8.939527226340661e-06)","('descuido', -8.515055118170865e-06)"
587,"('pais', -0.053801187400849514)","('paz', 0.049960214340915125)","('a', 0.00019514473965974175)","('el', 0.00014935712121446604)","('y', -0.0001431403493884118)"
588,"('taxi', -0.0401301732452526)","('ve', -0.02181401878824848)","('identificacion', 0.010725326025115924)","('un', -0.0007408366502511554)","('estos', 0.0005712283577085353)"
589,"('uso', -0.06440362324459724)","('bici', 0.060819364352085674)","('sin', -0.02893477544154037)","('usar', 0.007425409768763954)","('dia', -0.006998511377732621)"
590,"('fin', 0.12994702402463046)","('temor', -0.07588125558421684)","('los', -0.07563107760159601)","('mas', -0.006188316145656146)","('armados', 0.0031089079099161474)"
591,"('recibir', 6.953558698491283e-33)","('no', 6.846439811670836e-33)","('dinero', 6.542984084165246e-33)","('efectivo', 6.175132820307105e-33)","('en', 3.6189343434002654e-33)"
592,"('pais', -0.044727430070227635)","('realiza', -1.1963524057245062e-05)","('de', -9.140334579833715e-06)","('paro', -9.04855488641819e-06)","('horas', -5.480073660218618e-06)"
593,"('sector', 0.23727628923482605)","('popular', -0.07674852399471621)","('ama', -0.05607892293581383)","('el', 0.0032810651819700793)","('a', 0.002957406644920648)"
594,"('rededor', -0.06249286316080668)","('dos', 0.035686318222513176)","('algo', 0.00045227731341889534)","('inimaginable', 0.0004461485592806336)","('y', 0.00038801054501613123)"
595,"('ciudad', -0.03322168034797293)","('primer', 0.02939591507822484)","('los', -0.004415377828756365)","('dio', 0.0033106911386636)","('un', -0.0003096986855293616)"
596,"('atencion', 0.5514940679236746)","('este', 0.00010842912241760351)","('es', 8.677427276290237e-05)","('recorrido', 8.07789699706751e-05)","('el', 5.8596979620825166e-05)"
597,"('caos', -0.03816297622765663)","('ciudad', -0.01896624360703814)","('mas', 0.004559738525585609)","('vandalismo', -0.0004504823903734737)","('tales', -0.000402720465122065)"
598,"('celular', 0.11438057393669106)","('joven', 0.024226147266737975)","('robado', 6.223178302265246e-05)","('que', 5.523196595793939e-05)","('su', 4.780894519218298e-05)"
599,"('casi', -0.07142972118877365)","('segura', -1.353113464075603e-05)","('acosan', -1.1164289060064857e-05)","('a', -1.076188765452308e-05)","('diario', -4.861568889041211e-06)"
600,"('combatir', 0.2767538638833885)","('fin', 0.1759248873174554)","('sin', -0.09965541429920372)","('drogas', -0.08296462096016183)","('en', -0.001688878247157545)"
601,"('ir', -0.037046475172652776)","('los', 0.004220945799979561)","('facil', 0.0012109355336217787)","('solo', 0.0003093930947957796)","('contaminan', -0.0002479975195945765)"
602,"('caos', -0.045178572362230204)","('los', 0.007316823420320106)","('vez', 0.00436603573344029)","('armaran', -0.00042887065193288537)","('las', -0.0003775760380082006)"
603,"('sensacion', -0.019193921305167626)","('los', 0.002134911211162195)","('el', -0.00017168240817721174)","('tambien', -0.00015592205956681076)","('articulados', 9.429497658232281e-05)"
604,"('actos', 0.06871154454964853)","('dar', -0.033238648930362574)","('los', -0.019908226058680714)","('estos', -0.0009968425234903931)","('aprovechan', 0.0007507483345372284)"
605,"('obras', -0.042950375871824875)","('que', -6.56223797810274e-06)","('con', -6.338355740041726e-06)","('fajardo', -6.171606093405195e-06)","('roben', -5.790625178266017e-06)"
606,"('transformacion', 0.15090175833697436)","('sexual', 0.075408078414213)","('son', -0.05713442748762008)","('documental', -0.04397036161563907)","('transmision', -0.0437546586532396)"
607,"('ven', -0.02406163721810561)","('cual', 0.0036147369874282103)","('los', 0.002831693668393329)","('automoviles', 0.00017467391142513537)","('hace', -0.00014026345424207956)"
608,"('sin', -0.05555427695666035)","('justificacion', 0.04665601255698822)","('joven', 0.012932375436976838)","('los', -0.007341367492732352)","('ocho', -0.005357424052860084)"
609,"('estan', -0.01762144663991062)","('son', -0.01604341247382718)","('favor', 0.008924215857177798)","('violador', -0.007954266593812457)","('para', 0.0006186315315737934)"
610,"('mal', -0.03238873877771293)","('usted', -0.019491378403472457)","('jah', 0.01233659401749933)","('alguien', 0.00045636671713085767)","('nosotros', 0.00041939675881527694)"
611,"('olor', -0.025581628329318193)","('su', -5.668701924286499e-06)","('desmedido', -5.239653433791259e-06)","('el', -4.600416553067424e-06)","('con', -3.428825784616337e-06)"
612,"('sexual', 0.06835537985793248)","('discriminacion', -0.0635309974667411)","('bien', 0.02195009685258634)","('maad', -0.013783065035430397)","('visibilizacion', -0.01366022910866103)"
613,"('concejal', 0.017905289683904643)","('los', -0.007199895364937048)","('a', 5.561807737863475e-05)","('el', 4.1094768436878944e-05)","('denuncia', 2.8678831066632232e-05)"
614,"('sur', -0.08179576681453335)","('joven', 0.027173712801959557)","('al', -4.719284768013396e-05)","('bogota', -4.679648651207146e-05)","('tienda', -3.3461605570563655e-05)"
615,"('taxi', -0.04919606503045653)","('la', -0.0008211052362847902)","('a', -0.0007846193787215642)","('con', -0.0005406345627294738)","('cl', 0.0005191297384371903)"
616,"('despenalizacion', 0.45116973112475356)","('contra', 5.509606046738995e-05)","('la', 4.552148409337271e-05)","('de', 3.946353427455264e-05)","('protestas', 3.767934836627325e-05)"
617,"('estan', -0.050299888609469094)","('advierten', -6.6816967314211296e-06)","('prestaban', -4.125049149572424e-06)","('perros', -3.343132428449159e-06)","('que', -1.83932973584518e-06)"
618,"('perturbacion', 0.11584409688787195)","('instigacion', 0.11507890391814317)","('epa', 0.08120702413763047)","('los', -0.06486363597025793)","('bien', 0.008682939747098063)"
619,"('la', 0.0)","('callada', 0.0)","('pero', 0.0)","('peligrosa', 0.0)",
620,"('violacion', -0.015318195910951762)","('vil', -0.0128788316240002)","('decision', -0.001672402140240614)","('debe', -0.00037641615668047813)","('abortar', 0.0003120615523398658)"
621,"('alrededor', -0.025813622365313895)","('joven', 0.01564665083002995)","('interior', -0.015608521561880393)","('sin', -0.014111496662552136)","('del', 0.0006431608619162373)"
622,"('ser', 0.1221663295007371)","('los', -0.0806833970211898)","('debe', 0.00277396264902425)","('privados', 0.0017708929268579197)","('la', -0.0013717281713186182)"
623,"('alli', 0.05266900195343513)","('son', -0.030828689666191404)","('asi', -0.010719469444323582)","('los', -0.007768361154028208)","('hostil', -0.004102270388493747)"
624,"('saque', -0.025283764886830623)","('ciudad', -0.011931609136290839)","('co', 0.0030730299634159123)","('porfavor', 0.003005625863070777)","('individual', 0.002878730474930954)"
625,"('ano', 0.046845983925577955)","('lugar', -0.03773274327408958)","('ayer', -0.035420085598315595)","('voy', -0.01793018060776411)","('hp', -0.013885381500327506)"
626,"('alzar', 0.16330058953036297)","('it', 0.063857416076489)","('ciudad', -0.05914133876143308)","('voz', 0.05055705945464553)","('estan', -0.042029487954393034)"
627,"('coronel', 0.16596382525631168)","('pilon', 0.06373888413401316)","('los', -0.06259614366979586)","('extorsion', 0.04937009124271775)","('mas', -0.005237633069793204)"
628,"('eran', 2.210315426331264e-32)","('es', 1.373771831126748e-32)","('robo', 9.121786253286666e-33)","('minimo', 8.541905531132479e-33)","('un', 1.164498125970516e-33)"
629,"('ajustes', -5.5924121830290495e-33)","('de', -4.03811092835717e-33)","('alcaldia', 2.47398146666484e-33)","('anuncia', -1.0389922318663006e-33)","('bogota', 3.781740493767424e-34)"
630,"('menor', -0.03296498937805324)","('edad', -0.019823233893744505)","('hoy', -0.017022160469373583)","('joven', 0.016934423936797133)","('terapias', -0.0007729169245337661)"
631,"('taxi', -0.07062930516530447)","('error', -0.028809575859920916)","('tres', 0.025109815763252143)","('antes', -0.0016776476883330776)","('en', -0.0015057777918163512)"
632,"('prevencion', 0.08586563720157586)","('control', -0.06291259700892683)","('nacional', 0.05914913474109653)","('delictivas', 0.0006168188334852308)","('marco', -0.0003473842848686596)"
633,"('situacion', 0.0905729262221802)","('adopcion', -0.07819866659309413)","('aqui', 0.05943467462002521)","('son', -0.050757389991039584)","('los', -0.022469041675290288)"
634,"('inseguridad', 6.422005431913367e-33)","('y', 6.376043506861798e-33)","('en', 4.381263968298357e-33)","('la', 4.248090857806002e-33)","('bogota', 9.332633264305336e-34)"
635,"('sur', -0.04508178990616048)","('final', -0.01950765789275417)","('portal', 0.012950862415639728)","('detonacion', 0.007148868970657943)","('abandonada', 0.0006358664995256725)"
636,"('sector', 0.3423253994232234)","('control', -0.09071112086104394)","('prevencion', 0.07677575983612364)","('privado', 0.0014859825177450136)","('mesa', 0.0011556373411544846)"
637,"('esmad', -0.02593554009530622)","('sur', -0.02537334122926304)","('via', -0.023654494495917704)","('usme', 0.023449323653747377)","('estan', -0.008394086839121002)"
638,"('prevencion', 0.050974139423221675)","('los', -0.032471654674116356)","('ojos', -0.02704901329765072)","('abre', 0.01854654256767752)","('enfocadas', -0.0011941803037433135)"
639,"('ayer', -0.021899817994330845)","('hoy', -0.013790643702546072)","('alta', -0.010211199634204233)","('favor', 0.009079291319470797)","('ayudan', -0.005919441952187414)"
640,"('situacion', 0.1262095919451183)","('ivan', 0.05499170846823635)","('pais', -0.04885217498044994)","('hotel', 0.028102909608953616)","('mas', -0.005706351476687017)"
641,"('menor', -0.04964376945203876)","('carnet', 0.009589223573465462)","('los', 0.006566053054210903)","('si', -0.00026527060451419474)","('ni', -0.00026285334313149724)"
642,"('administracion', 0.13942983631212463)","('anterior', -0.056652230551763924)","('obras', -0.053309061596704545)","('estan', -0.04259042123586087)","('se', 0.002145426543520428)"
643,"('sexual', 0.08188078775122681)","('los', -0.055256904596985505)","('ver', -0.03396969493216979)","('pensar', -0.002453013077706732)","('mujeres', 0.0020317773170198308)"
644,"('caninos', 2.9384999841111996e-32)","('denuncian', 1.7600318080680743e-32)","('descuido', 1.4361733502293707e-32)","('usados', -7.67991235206281e-33)","('con', 6.857995610713618e-33)"
645,"('lo', 0.0)","('que', 0.0)","('le', 0.0)","('preocupa', 0.0)","('es', 0.0)"
646,"('mujer', 0.15252695225452606)","('sin', -0.12598436270589164)","('canal', 0.050286578987876675)","('y', -0.0016675777369733829)","('con', 0.0015120830837226287)"
647,"('es', 0.0)","('la', 0.0)","('cedula', 0.0)","('de', 0.0)","('una', 0.0)"
648,"('infernal', -0.011218562841283789)","('se', -2.8304205803950538e-06)","('senora', -2.6295350222443188e-06)","('por', -2.564782790926393e-06)","('necesitan', -2.3109756879507957e-06)"
649,"('atencion', 0.2298590945087852)","('parque', -0.07620572353104824)","('ambos', 0.0701158442690494)","('plop', -0.06677981406850114)","('nos', -0.0450051920875254)"
650,"('alli', 0.05274538809679852)","('estacion', -0.05189513305689219)","('voy', -0.023163090828699582)","('jimenez', -0.018691753074185167)","('el', -0.0018032055151292246)"
651,"('planton', 0.022674813076041352)","('pasando', 3.4725398213018115e-06)","('por', 2.9045117705709244e-06)","('frente', 2.401715009594231e-06)","('el', 1.3716707448523406e-06)"
652,"('carcel', -0.056491585856762394)","('a', -9.356592638108997e-06)","('la', -6.130211091917043e-06)","('ya', -5.336938758114096e-06)","('basta', -3.602206815877203e-06)"
653,"('cuando', 5.927903096187665e-33)","('la', 3.538081177443674e-33)","('paao', 3.137702041414357e-33)","('quererte', 2.9643457833934194e-33)","('violencia', 1.6039102959794975e-34)"
654,"('planton', 0.022673677119864018)","('de', 4.144128386487323e-06)","('realiza', 2.7225458467823796e-06)","('manifestantes', 2.6596748406676842e-06)","('grupo', 2.206923910298319e-06)"
655,"('mujer', 0.07766231649107888)","('sexual', 0.05962179666655899)","('balotelli', -0.05622821889517927)","('atras', -0.05228058109453834)","('jugador', -0.032930561427794276)"
656,"('productor', -0.0070011564607632415)","('weinstein', -0.006915062918229335)","('caso', -0.0001064155781741266)","('en', -8.10164012706522e-05)","('culpable', -5.473282392249658e-05)"
657,"('alcohol', -0.03657996670921167)","('diagonal', -0.01125009373905176)","('drogas', 0.009865232541245082)","('ruido', -0.0004216070251029408)","('zipaquira', -0.0003520044266781594)"
658,"('facebook', -0.023042515626813875)","('publicacion', 0.002875075478789742)","('man', 0.0023295378392892718)","('los', 0.0018714388691883515)","('lo', -0.0001676051357351047)"
659,"('sur', -0.2920033571904213)","('sector', 0.17358179794870404)","('vial', 0.12038207961010135)","('los', -0.04465043980136159)","('kennedy', 0.01369551420387724)"
660,"('pais', -0.030407367806783946)","('peor', 0.020711586208214474)","('en', 0.00046079048976014193)","('con', -0.0004549362322055456)","('degollaron', -0.000369698826997537)"
661,"('son', -0.031372803391722284)","('igual', 0.026234515069097054)","('dias', -0.0030120586012576437)","('samboni', 0.0012417982740910811)","('todavia', -0.00047488633937319035)"
662,"('esmad', -0.040065926908177486)","('hoy', -0.0153013608507438)","('control', -0.004345783284550853)","('concejo', 0.000827692054528932)","('del', -0.000564652235195871)"
663,"('estan', -0.023628346444574608)","('dos', 0.019183487552270923)","('parque', -0.01215187698296864)","('los', 0.0015169161073774117)","('vivo', 0.0008945195146561075)"
664,"('casi', -0.057514391318017784)","('los', 0.009659332863781844)","('cajica', -0.00044854732708207864)","('en', -0.00043749604474537044)","('casa', 0.00032997516782315645)"
665,"('cual', -0.0007721592820570983)","('tendra', -1.3855000022143004e-07)","('individuo', -1.3852795044776196e-07)","('ese', -1.3650772889432382e-07)","('que', -8.139238739290123e-08)"
666,"('ciudad', -0.041837567114293255)","('planton', 0.02285390661556009)","('mas', 0.0038280880296473227)","('les', 4.6544800061328426e-05)","('bello', 3.757843588850726e-05)"
667,"('mencion', -0.009419072128736676)","('los', -0.00093802149632746)","('fueron', -9.950358527728296e-05)","('y', -7.651545274141022e-05)","('para', -7.110637794591815e-05)"
668,"('situacion', 0.16130324028448362)","('ladron', -0.13972179243944938)","('celular', 0.08551823895074863)","('atraparon', -0.0018782531103768072)","('cargaba', 0.001403764378293439)"
669,"('municipal', 0.24908095837210648)","('parque', -0.08669045923652535)","('informacion', 0.06572096582454766)","('orden', -0.037113153711121234)","('luis', -0.01695717142402671)"
670,"('va', -0.18044572241501997)","('mejor', 0.1008820454818802)","('les', -0.002910606023473941)","('ni', 0.002068990483581794)","('de', 0.000964232485587083)"
671,"('tras', -0.042805582872926885)","('acto', 0.03333405051019032)","('comercial', -0.032929897414812406)","('dos', 0.019894693961328404)","('bogota', 0.0008256564513026856)"
672,"('alli', 0.06492856715584194)","('usen', 0.029315001984393897)","('los', -0.02743035545500276)","('igual', 0.025842673389518605)","('asi', -0.022682592707748295)"
673,"('los', -0.004460573602150532)","('que', -2.870529054527062e-07)","('camioneros', 2.855166770506095e-07)","('protestan', -1.3825378118296517e-07)","('por', -1.2761726174953354e-07)"
674,"('bus', -0.02573953951228839)","('intermunicipal', -0.020301566913857)","('hoy', -0.008836661699312708)","('seccion', 0.007192169268868816)","('vu', 0.007121313791638747)"
