,feature1,feature2,feature3,feature4,feature5
355,"('disturbios', 5.58393250953131e-32)","('en', -2.8459989374427684e-32)","('de', 2.1557047338323296e-32)","('terminaron', 2.05629720281884e-32)","('protestas', 1.2740050238716797e-32)"
356,"('gu', 0.08309113084652872)","('los', 0.01266899225519056)","('cuenta', 0.000723186221657541)","('a', 0.0005614569744195129)","('plaga', 0.00043159233584907187)"
357,"('hoy', 0.16175620612208177)","('arbol', -0.056442858577778345)","('parque', 0.044702230144742484)","('ver', -0.04317205337828856)","('y', -0.0022507947324746837)"
358,"('uso', 0.15160917077046074)","('usar', -0.1444744243338396)","('proporcional', -0.06444503743773351)","('csu', -0.06379479506999178)","('ahi', -0.0383142490177232)"
359,"('no', 0.0)","('demora', 0.0)","('en', 0.0)","('decir', 0.0)","('que', 0.0)"
360,"('bus', 0.298225282488095)","('los', -0.0511025251413161)","('veia', 0.00324275081099544)","('muchachos', -0.002935947399284274)","('buses', -0.002140659479476639)"
361,"('ley', 0.10203326119339703)","('laxitud', -0.030612375022475814)","('ante', -0.0007825619419823494)","('terrorismo', 0.000755340054762514)","('organizado', -0.000645754756026231)"
362,"('esmad', -0.2226108429251079)","('represion', 0.10799964480058934)","('mas', 0.04509057131600074)","('nota', 0.0021514960573861307)","('escusar', 0.0020091565044616944)"
363,"('edad', 0.04122899451447437)","('los', 0.019791606712191392)","('usan', -0.010535306466470346)","('que', 0.000820622374768409)","('sentido', -0.0007390625449692585)"
364,"('entrar', 0.16493188319568067)","('son', -0.16197538451455087)","('alla', -0.026038593145903358)","('para', -0.0010512314813774337)","('esconder', 0.0006799283823011627)"
365,"('los', 0.04376675158211295)","('las', 6.084089107198168e-06)","('de', 4.730357739627227e-06)","('bajas', 4.32084245972872e-06)","('partes', 3.905228663840118e-06)"
366,"('estudiantil', -0.15542308996057444)","('anos', 0.08003310207584204)","('asco', 0.06837463967273141)","('un', -0.001206848972021243)","('hijueputa', -0.0009170576395075773)"
367,"('via', -0.10006994204935579)","('el', -1.7968764418804705e-05)","('consejos', -1.7413873660269147e-05)","('evitar', -1.4462607244687146e-05)","('para', -1.2020156864428575e-05)"
368,"('los', 0.15677099707744974)","('son', -0.09741508638170471)","('esmad', -0.08173643156368667)","('indignacion', -0.021359223330570505)","('vandalos', 0.0019570983853663634)"
369,"('bus', 0.3043932374404887)","('cual', -0.12972703457282636)","('via', -0.08017426014939527)","('ladron', 0.049235128739332785)","('la', 0.0015320877517635643)"
370,"('disminuir', 0.1781676866562186)","('director', -0.08995430536684686)","('afectacion', -0.06270835355593136)","('prision', 0.03360178100931807)","('como', -0.0011816024403498036)"
371,"('farc', 0.08760068389617715)","('rural', 0.060694570056311264)","('ataco', 0.01811352384311061)","('los', 0.0038515182494901637)","('donde', 0.0014613586436716813)"
372,"('un', 9.948145840430554e-32)","('hora', 9.348178354675694e-32)","('en', 6.020750951947479e-32)","('una', 3.945664186575279e-32)","('llevo', 2.6973190182613345e-32)"
373,"('anos', 0.15252054172403912)","('pais', -0.1524957666431663)","('criminal', 0.11462066180010229)","('tres', -0.06779982230747897)","('hermanita', -0.0025210424574822307)"
374,"('bus', 0.18897605252196897)","('sitp', 0.1146339265772393)","('registrado', 0.005073418055396219)","('llevaban', 0.004146578164795792)","('las', -0.004046367445918846)"
375,"('bus', 0.2021952923019236)","('aqui', -0.09412074874294994)","('anos', 0.03244973632463726)","('los', -0.025290838415994575)","('mas', 0.01716736775862457)"
376,"('usted', -0.21515351048155718)","('senor', 0.11396116211576156)","('bien', 0.06940067115219056)","('favor', -0.062356953899865994)","('los', 0.04709149033096372)"
377,"('accion', -0.15519097887424807)","('pro', 0.08790930759945319)","('cual', -0.07054743691100958)","('smad', 0.04905640589714308)","('los', 0.04444559719928046)"
378,"('civil', -0.11277525433876351)","('imagen', 0.1101204579565025)","('dio', 0.09638063852358494)","('comunicacion', 0.010160673865754484)","('orden', 0.006250859322919844)"
379,"('plan', 0.1196271642808136)","('social', -0.05829367991146348)","('los', 0.04210895041228778)","('urgente', -0.002655136371552502)","('por', 0.002061039756296701)"
380,"('asi', 0.27609915950453245)","('pais', -0.23475418689548977)","('patas', -0.002192859581013247)","('victima', -0.001696340038893783)","('y', 0.0014557023130188549)"
381,"('pais', -0.23096513335357718)","('anos', 0.12661117935569305)","('dos', -0.03593173191991581)","('de', -0.0017071568902364222)","('en', 0.0016900227061084274)"
382,"('los', 0.20208356021044915)","('alcaldes', -0.14385959737828005)","('usan', 0.036515441433537)","('preparar', -0.005647721532265053)","('violentos', 0.005451476897336823)"
383,"('sector', -0.061869912725555753)","('informar', 0.05500187262952925)","('mil', 0.038001207625784184)","('voy', 0.0281948651945572)","('mas', 0.02675244769418076)"
384,"('cra', 0.01809894508179732)","('ojo', 0.012894588181498367)","('y', -0.001000920590919198)","('calles', -0.0008817510697933114)","('entre', -0.000822851230478323)"
385,"('va', 0.18195768500514115)","('paz', -0.10894690723361214)","('estan', 0.05900894829727667)","('vandalizacion', -0.02028627609170662)","('los', 0.007975806424111442)"
386,"('mas', 0.08435563159425774)","('apoyo', 2.3602567887949114e-05)","('a', 1.8683923287859053e-05)","('alcaldesa', 1.5752788647713687e-05)","('la', 1.3522706620451785e-05)"
387,"('tweet', -0.0969219062661633)","('parque', 0.06198376071726971)","('actos', 0.06026202179118558)","('perdon', -0.047996205519745073)","('bien', 0.0468345491121599)"
388,"('casi', 0.11558117124128704)","('dia', -0.10965246563440997)","('hp', 0.08905876041629796)","('frenon', -0.08140403927281176)","('nariz', -0.07945763758184687)"
389,"('anos', 0.05807009365733538)","('inter', -0.04452787513274491)","('intencional', -0.004995517459795064)","('espanol', -0.0049710629055943045)","('gimnasio', -0.0007772313049850941)"
390,"('iba', 0.08046950873175976)","('mujer', -0.06639378913902366)","('sucursal', 0.06246734810271632)","('violacion', 0.006544595273724077)","('ser', -0.0043586748993361575)"
391,"('paz', -0.2629116959872195)","('de', -2.93247968524888e-05)","('marchas', -2.072070383315372e-05)","('jornada', -1.2612452340773781e-05)","('nueva', -1.04508533883865e-05)"
392,"('prevencion', -0.1454245194678254)","('pais', -0.09509438534868696)","('facil', 0.06664183597412784)","('pies', -0.058323627621101694)","('digital', 0.03361524932827548)"
393,"('antros', -0.07192654050595369)","('los', 0.05234936714966813)","('que', -0.0002118627577168217)","('llamados', 0.0001626403889108516)","('duro', 0.00011798253140829985)"
394,"('ningun', 0.1909291607794185)","('ley', 0.03732698569831408)","('los', -0.027378133591901905)","('la', -0.002322967232200716)","('guerrilleros', 0.0017860553766628157)"
395,"('medellin', 0.044588828472607894)","('anos', 0.0410437826678719)","('arma', -0.03789319179122423)","('sandri', 0.03393446324535171)","('lizeth', 0.033344883262459005)"
396,"('policial', 0.15238558001232128)","('relacion', 0.12102921615819104)","('mujer', -0.06356138434871075)","('cali', -0.038009067465486976)","('una', 0.0024218707046984728)"
397,"('bus', 0.2697187263616544)","('sitp', 0.22152841876062918)","('dia', -0.14909936296860604)","('en', -0.007650403411654167)","('amanece', 0.006845998774004717)"
398,"('igual', -0.10849018588040686)","('son', -0.10760875565948935)","('los', 0.056940509751855474)","('comunicacion', 0.043976761528639934)","('mas', 0.02772113192961654)"
399,"('bus', 0.13943473164063258)","('sitp', 0.10866032286533579)","('na', -0.01847829952698388)","('cra', -0.018195597745268754)","('cai', -0.01193512309314108)"
400,"('dia', -0.10845151193211952)","('crisis', 0.0731204721496943)","('total', -0.051198491046894126)","('estan', 0.04726793606660513)","('sin', 0.04197790694726006)"
401,"('celular', -0.21123191929388122)","('ocho', -0.13364565066510403)","('dias', 0.09759192922213841)","('gs', 0.08440108999621804)","('familiar', -0.06952549922855586)"
402,"('entrar', 0.12310832369554023)","('civil', -0.10312472814851997)","('campus', -0.07484331495958242)","('sin', 0.07275451854617779)","('los', 0.03292314441762188)"
403,"('ladron', 0.14845243592753146)","('de', -0.0003949662119492133)","('bicicletas', -0.00039404437718814473)",,
404,"('lopez', -0.13436676301191322)","('distrital', 0.09285772731551203)","('se', 0.000672267576356969)","('alcaldesa', -0.0005251987802525463)","('movilizaciones', 0.0005014391032839266)"
405,"('estan', 0.06802752994233367)","('control', -0.02304173061484607)","('los', -0.009823137046722009)","('anticolados', 0.0029406831183745757)","('de', -0.002742867960217381)"
406,"('va', 0.11449379082447757)","('armas', 0.0954686488354447)","('social', -0.060746949188492855)","('pues', -0.038841108217987357)","('anden', 0.029578203015863405)"
407,"('uso', 0.16407245192583123)","('administracion', -0.1343681917033314)","('distrital', 0.0631645965320894)","('alcohol', -0.02542947000198069)","('entre', -0.002323659007888412)"
408,"('vias', -0.22020228588989021)","('estar', 0.15167701244603107)","('mas', 0.03721357024569673)","('situacion', -0.006963582996972992)","('como', 0.0026619813105974014)"
409,"('arma', -0.06162156313632296)","('apta', 0.05898266751424108)","('los', 0.0438648381529351)","('cargar', -0.0010888245557238393)","('positivos', -0.0009576310047696852)"
410,"('son', -0.11473234251893931)","('uso', 0.1027380138643556)","('los', 0.02345579434014653)","('mas', 0.0229577832725889)","('normal', 0.010400549191085892)"
411,"('mas', 0.08435836770230423)","('callo', 3.3832033297206207e-06)","('porque', -1.6771221664850078e-06)","('me', 9.70007734150348e-07)","('es', 6.085578391330795e-07)"
412,"('industrial', -0.14550928690089637)","('ciudad', -0.10442136561202033)","('hombre', 0.06874322271165102)","('anos', 0.059368891249599876)","('dwm', 0.0032740876465764007)"
413,"('familiar', -0.21017841532807743)","('sido', -4.1425931571608635e-05)","('nina', -3.22006745262232e-05)","('habria', -3.1735632220963936e-05)","('secuestrada', -1.647629772660124e-05)"
414,"('civil', -0.1127296608064895)","('los', 0.10180602315575363)","('lideres', -0.0993297128789968)","('lopez', -0.0583291903386267)","('se', -0.0018834911335328982)"
415,"('mujer', -0.03763242426691709)","('revolucion', 0.02197051357884427)","('urnas', 0.02090760517430896)","('pues', 0.007784587722106753)","('no', 0.0023551644422009845)"
416,"('los', 0.04109051767342821)","('interes', -0.0026326472011288793)","('sitios', 9.519921847047064e-05)","('generamos', 7.470234589028965e-05)","('hurto', -7.332978611166357e-05)"
417,"('esmad', -0.14699342925888192)","('son', -0.10705463973854379)","('los', 0.0978196305664037)","('estudiantado', -0.0024335477299422432)","('abolir', 0.002362961146261148)"
418,"('seguir', 0.1876724046825234)","('pais', -0.1225668441942607)","('los', 0.02934199096980756)","('corresponde', 0.002931651067726033)","('nos', -0.001928863007566064)"
419,"('mate', -0.25841012742454955)","('coronavirus', 0.00665331445651209)","('el', -0.003210477535219039)","('bogota', -0.0018327377892936167)","('aumento', -0.001618953274911002)"
420,"('son', -0.11600370458381243)","('asi', 0.11148587153004051)","('contribucion', 0.0913353883388815)","('mejor', -0.022822913120744144)","('los', 0.01921452898144309)"
421,"('corrupcion', 0.04514127580976666)","('denunciar', 9.66995972167646e-06)","('te', 8.170448605467228e-06)","('innecesario', 6.377386008996598e-06)","('parece', 6.2239123886024686e-06)"
422,"('son', -0.15188219236598166)","('mal', 0.10787320733088382)","('estas', 0.05286037478233878)","('pues', -0.031249485162255744)","('sexuales', 0.0022340827540706073)"
423,"('poblacion', -0.194259104330505)","('ano', -0.089642522437983)","('administracion', -0.07058912397393849)","('distrital', 0.04803691109942787)","('formalizacion', 0.04022553419951987)"
424,"('caso', 2.4478537692341182e-32)","('en', -1.4654689986955424e-32)","('este', -6.965268442414632e-33)","('policia', 5.8107824437066163e-33)","('la', -3.6300399429897876e-33)"
425,"('valor', -0.2270909706205773)","('mujer', -0.02829717467169782)","('total', 0.011481250899315724)","('evidenciar', -0.0018082575840374503)","('repudio', -0.001542766797827967)"
426,"('mas', 0.08436340010561723)","('casos', 1.0158729231564975e-05)","('se', 7.5073960023192145e-06)","('violencia', 4.9637935962338165e-06)","('de', 1.0083584982981551e-06)"
427,"('caen', -0.3413887273368959)","('los', 0.09600466613386126)","('universidades', -0.0014727716714226468)","('banda', -0.0012962169342319676)","('que', -0.0005520584894364242)"
428,"('iba', 0.0822126674111394)","('arma', -0.06492566450351213)","('ataco', 0.06102088637245293)","('via', -0.05857440271260478)","('anos', 0.05374534075627241)"
429,"('menor', 0.18277932437821717)","('anos', 0.02771483221221445)","('huir', -0.023909619182523635)","('yury', -0.023713981020187732)","('mas', 0.017768479894593514)"
430,"('luz', -0.07524496941576052)","('anos', 0.06123896006718877)","('edad', 0.06034005325300974)","('arma', -0.05192560662748988)","('rodriguez', 0.006974045604321596)"
431,"('mal', 0.12171823995418073)","('anos', 0.062063498356475844)","('que', 0.0021421201807381284)","('se', 0.0017616775252635424)","('el', 0.0016895697418848204)"
432,"('estar', 0.09190120832411101)","('bogota', 1.2097388216441581e-05)","('vivir', 1.028492287600572e-05)","('es', 1.0277843232506767e-05)","('en', 9.41306627613174e-06)"
433,"('los', 0.07649899094167431)","('dos', -0.057155458332627966)","('en', -0.000526234514369813)","('caso', 0.0005126191624092055)","('extorsionan', -0.0004682395375833858)"
434,"('los', 0.04082909853626473)","('nos', -0.0028550811330757394)","('traslado', 0.00010692529184866645)","('protocolos', 6.237332018319203e-05)","('la', -6.170347737683126e-05)"
435,"('son', -0.19907654301502806)","('distrital', 0.04781179148682614)","('anos', 0.03863587160962609)","('los', 0.020939881844839917)","('mas', 0.019513002862859768)"
436,"('estupidez', -0.1698743015443626)","('rector', -0.14346314138217733)","('ley', 0.08951693044469787)","('constitucion', -0.03802071647878061)","('penal', 0.0042647655212973935)"
437,"('los', 0.06290554890856281)","('control', -0.015452693066749412)","('tanto', -0.0005787260346938597)","('hogares', -0.00033808916905195025)","('presenta', 0.0002786857794546742)"
438,"('usted', -0.18660110639417463)","('veo', 0.10240861426930113)","('inquietud', -0.09048910111112454)","('ruin', -0.032443709262002136)","('mujer', -0.021142177456296114)"
439,"('familiar', -0.2101743126578011)","('ingreso', -3.78937586954434e-05)","('nuevo', -3.0450934345988862e-05)","('denuncio', -2.596859893684104e-05)","('petro', -2.06036473033407e-05)"
440,"('son', -0.10153872945742934)","('estacion', 0.06860783660736362)","('nov', 0.04159215719393615)","('colaton', 0.029392160729091746)","('los', 0.014967574724989887)"
441,"('son', -0.12447134050941121)","('sin', 0.06815213983863737)","('los', 0.06794209796179106)","('riesgo', 0.001951631634235338)","('del', -0.001773627466086457)"
442,"('asi', 0.10940550327998078)","('seguir', 0.10596659709410527)","('situacion', -0.031701939233898)","('jalon', -0.014759059045803703)","('las', -0.0022613660140019098)"
443,"('estigmatizacion', -0.15600425488916783)","('los', 0.11533469995096512)","('pues', -0.005972777438385896)","('privada', -0.00243210034293571)","('civiles', 0.002115817055541105)"
444,"('comun', 0.07289869736928134)","('los', 0.01986318602150126)","('violacion', -0.018628127995011113)","('orden', 0.007450471011615621)","('profesores', 0.0007179949309629509)"
445,"('ddhh', -0.091064879912011)","('jep', -0.05977449168646808)","('los', 0.050948420095599814)","('desaparicion', 0.04393938400727765)","('sexual', 0.01423205389591434)"
446,"('bus', 0.15257292188812677)","('militar', 0.08907345787080446)","('ladron', 0.025625651578966218)","('mato', 0.0020123219780674106)","('retirado', 0.0012232447474380768)"
447,"('celular', -0.3331097094234225)","('mujer', -0.06048438848138953)","('un', -0.0030660250206378946)","('hijo', -0.0024664598382640192)","('castigo', -0.002451729576323977)"
448,"('combatir', -0.3075081812139644)","('lugar', 0.19020768702405313)","('via', -0.019724273326773022)","('de', -0.002209611395068683)","('encontraron', 0.0020751536426851323)"
449,"('especial', -0.1158751132210595)","('los', 0.11489197044939511)","('mas', 0.03428772581071486)","('robaron', -0.0032704598048514154)","('de', 0.0027301935209439816)"
450,"('esmad', -0.20728213302827098)","('los', 0.11805446603904003)","('terroristas', 0.0020918868031994903)","('hubieran', -0.001919450727003032)","('con', -0.0017627975552558359)"
451,"('poblacion', -0.17651323950963177)","('atencion', -0.09835590070205)","('integral', -0.042925506730894125)","('la', -0.003610484114743045)","('habitante', -0.0027875566367457087)"
452,"('bus', 0.14676430830733223)","('sitp', 0.10495555777691472)","('los', -0.05603822816645052)","('conductor', 0.029524136807253278)","('la', -0.002871025248473722)"
453,"('usted', -0.30312335531518136)","('hogar', -0.18780410322218366)","('nin', 0.09023407567128039)","('estar', 0.07387425628309992)","('ente', 0.05549620106070608)"
454,"('se', 5.102750602178535e-32)","('que', 4.2943982983556936e-32)","('entregue', 4.095774794759825e-32)","('callarla', -1.285401538695271e-32)","('para', 1.228462601300643e-32)"
455,"('mejor', -0.08101380467550165)","('el', -1.943794228524826e-05)","('robaron', -1.7880132411413853e-05)","('forro', -1.7663335867993828e-05)","('me', -1.3455948833847943e-05)"
456,"('el', 0.0)","('de', 0.0)","('febrero', 0.0)","('m', 0.0)","('asalto', 0.0)"
457,"('bus', 0.29611193496672594)","('los', -0.052474271121048965)","('el', 0.0033019589037948925)","('en', 0.0030464919052795307)","('tuve', 0.002460444420132858)"
458,"('los', 0.1269441434855465)","('ambas', -0.0758540819134582)","('mujer', -0.04381364322370631)","('mas', 0.03343745570948337)","('dos', -0.027222782586942697)"
459,"('son', -0.17561092800697684)","('casi', 0.15697388623859382)","('ladron', 0.06905550178665959)","('ver', -0.04603464861522167)","('y', 0.00122741459217377)"
460,"('los', 0.11159427752395404)","('esmad', -0.0949401225503208)","('actos', 0.07905899215447623)","('entran', -0.038283228881135146)","('desarrollo', -0.002989539339948377)"
461,"('los', 0.0897401229996724)","('ciudad', -0.08966806445346968)","('son', -0.07746366437665374)","('integral', -0.07239589740760766)","('de', -0.002396911966662272)"
462,"('bus', 0.2575769957449526)","('sitp', 0.21043095947523993)","('dia', -0.14020725459565292)","('noticias', 0.005455918531653907)","('vivo', 0.0050582669524271194)"
463,"('golpe', -0.21664997388638274)","('hoy', 0.17496195743666684)","('sur', -0.16658068278979996)","('dias', 0.12261819961932396)","('rafael', -0.08574227786919655)"
464,"('peor', 0.1771934717348495)","('dia', -0.16372033681323991)","('esten', -0.05020974490414399)","('los', 0.04183477119939783)","('mas', 0.03102612211095772)"
465,"('ano', -0.15648757201879937)","('pais', -0.13668407263865287)","('anos', 0.08278800862734433)","('mas', 0.04275810825469874)","('nacional', -0.03152341601599657)"
466,"('investigacion', 0.17096920026321483)","('esmad', -0.09101722183850743)","('actos', 0.06419525302770412)","('que', -0.003112048534648597)","('respecto', -0.002689526719982033)"
467,"('hoy', 0.1667218334402965)","('ciudad', -0.14471216942743279)","('escuadron', 0.13285796493277327)","('delito', -0.0018368169881462536)","('contra', 0.001818219200511085)"
468,"('en', 0.0)","('el', 0.0)","('desarrollo', 0.0)","('de', 0.0)","('la', 0.0)"
469,"('interior', 0.19038410664727173)","('los', -0.018223196183211134)","('encapuchados', 0.002032057305181392)","('con', -0.0017996800523227333)","('rechazar', -0.0010856086474442634)"
470,"('militar', 0.16508449132009925)","('fin', -0.09083346591565475)","('asi', 0.07131732390435112)","('region', -0.01124008091364426)","('como', -0.0017975532823964642)"
471,"('civil', -0.18087663126187642)","('justificacion', -0.04140432890544095)","('y', 0.001844084963710031)","('las', 0.0017844122138141632)","('victoriosos', -0.0016528620561428208)"
472,"('son', -0.10925217893737975)","('uso', 0.09949505236642428)","('los', 0.02921603440440653)","('destrozoz', 0.022935451816582124)","('verdad', 0.002358991263213532)"
473,"('mas', 0.08436369586085503)","('meses', 2.1017973597428703e-05)","('este', 1.7130333185592204e-05)","('lleva', 1.6096130778554022e-05)","('de', 1.560690738395502e-05)"
474,"('hace', 0.0)","('mucho', 0.0)","('que', 0.0)","('no', 0.0)","('me', 0.0)"
475,"('policial', 0.23132959899116282)","('abuso', -2.4536530110400892e-05)","('pero', -1.7903728732243665e-05)","('no', -1.3352372567665079e-05)","('del', -1.0421140214596162e-05)"
476,"('indignacion', -0.07920376634380388)","('mas', 0.04956183324664386)","('nivel', 0.017306632070149614)","('disminuido', -0.001835703458259062)","('las', 0.001266643220622635)"
477,"('escuadron', 0.19287701028213042)","('lugar', 0.16208907985236679)","('movil', -0.14691794444829587)","('esmad', -0.13338947477374558)","('alteran', 0.003074385996233311)"
478,"('favor', -0.11761063281334609)","('tercer', 0.012469255578940856)","('algo', -0.0016864327562787764)","('por', -0.0012916717583211317)","('llevo', 0.001013784745256519)"
479,"('va', 0.2031628286627381)","('crazy', -0.10512034774910821)","('amor', -0.10327539996546337)","('paz', -0.09051516612276302)","('jardin', -0.04736052482217871)"
480,"('concejal', -0.2613643986672427)","('urge', 0.06644885314109701)","('abisambra', -0.002813157915109786)","('bogota', -0.0022583307104725313)","('politica', -0.0017274026356843342)"
481,"('vias', -0.149021795376845)","('sin', 0.07951281629662803)","('iii', -0.05193419224588925)","('bien', 0.049503495501886034)","('anos', 0.045779055499775824)"
482,"('usme', -0.06217954313570667)","('de', -1.1255087983587036e-05)","('a', -9.644355950907422e-06)","('vecino', -7.686495763764514e-06)","('solidario', -6.940087158688831e-06)"
483,"('dos', -0.08930309254047031)","('a', -1.5741683845223694e-05)","('por', -1.477521528807401e-05)","('mujeres', -1.2738229527288049e-05)","('condenan', -9.640731360760982e-06)"
484,"('mas', 0.05165056626651443)","('entidad', -0.013644640556171974)","('un', 0.0008913507455070397)","('no', 0.0008452823500793355)","('necesita', -0.0008337078656029744)"
485,"('internet', -0.07249744798794087)","('los', 0.04568969515623074)","('nos', 0.008280341634913346)","('no', -0.0003401259727837715)","('podran', -0.00029442483306995156)"
486,"('los', 0.043767791126808474)","('y', 9.064704868770022e-06)","('q', 8.145852352154332e-06)","('piensan', 7.86422872270945e-06)","('hacer', 3.4193005624589425e-06)"
487,"('son', -0.17480024247585227)","('juez', 0.05755371001845609)","('los', 0.04657304928162349)","('vez', 0.014895813491416249)","('la', -0.0016425522820389094)"
488,"('actos', 0.06949770971233625)","('los', 0.022259932715646493)","('seran', 0.0005871356490606352)","('vandalicos', 0.0005352691520247737)","('parte', 0.0003439656739906615)"
489,"('usted', -0.2641440264616188)","('pais', -0.1304683134651827)","('asco', 0.12331529169992356)","('su', -0.0033971711190237553)","('mentalidad', -0.0028718144132881145)"
490,"('poblacion', -0.2871058035838858)","('los', 0.10532600674142355)","('son', -0.06523228285115179)","('tiene', 0.003624009519054638)","('contrario', -0.002873040098613895)"
491,"('estan', 0.16484397397579112)","('las', 3.8258895617082184e-05)","('que', 3.7301958550408766e-05)","('serio', 2.803208968782694e-05)","('en', 2.370683787889543e-05)"
492,"('va', 0.4093514680743515)","('ano', -0.2106467771314906)","('antioquia', -0.0027475857478965805)","('salgar', -0.0019894418755826864)","('reporta', -0.0016362471412777774)"
493,"('administracion', -0.14789545318066777)","('algun', 0.0916482462492154)","('los', 0.037850435473396206)","('bien', 0.037126236254556196)","('intervencion', 0.005810881757268195)"
494,"('col', 0.23070417617877806)","('vias', -0.13811061923066606)","('usar', -0.1348996878541414)","('hoy', 0.13446377669353496)","('iban', 0.0054388345337630685)"
495,"('mier', 0.04548786421309619)","('claudit', 0.04481521173767483)","('calladit', 0.04412679176557787)","('huecos', -0.0012519936620307788)","('vuelta', 0.0011333825646426962)"
496,"('ano', -0.32595581377736804)","('puedo', -6.775523203767135e-05)","('este', -6.541927715043597e-05)","('que', -5.386842404323757e-05)","('decir', -4.934895867427712e-05)"
497,"('peor', 0.11549860083553357)","('recuperacion', 0.03909834931801509)","('canal', -0.036393248146967754)","('que', 0.0014282834821765377)","('todo', 0.0010664338555505949)"
498,"('civil', -0.25499302517998806)","('victimas', -6.471909224291443e-05)","('movimiento', -6.34596672827816e-05)","('el', -5.7095865242094804e-05)","('de', -5.316756596784435e-05)"
499,"('eln', 0.10592474321997555)","('lgtbi', 0.04650025929460803)","('multidimensional', -0.00919111392530965)","('dl', -0.009150494230642568)","('endomicas', 0.001615937865675052)"
500,"('ayudan', 0.11142917064530893)","('son', -0.10623213250937594)","('ejecucion', -0.0856533375804664)","('los', 0.04859232559856664)","('quita', 0.001017006629352108)"
501,"('estoy', 0.0)","('seguro', 0.0)","('que', 0.0)","('si', 0.0)","('no', 0.0)"
502,"('manifestacion', 0.08887139806159344)","('unas', 0.04244264155819171)","('sexual', 0.013473911721292132)","('estudiantado', -0.0012514607560530668)","('de', 0.0010937932857444305)"
503,"('peor', 0.19135411184786313)","('vias', -0.18115564835307968)","('favor', -0.06425010884221961)","('nos', 0.034066046315974166)","('ver', -0.019766509699614625)"
504,"('los', 0.05149995248039805)","('andar', -0.04335285005174236)","('redes', 0.0002512383119808892)","('policia', -0.00018845714646078464)","('mujeres', -0.00018302231029680322)"
505,"('anterior', 0.1480002676893257)","('estupidez', -0.13213240257978084)","('los', 0.12404675383436442)","('obras', -0.1018704619134701)","('ciudad', -0.059604656184055874)"
506,"('ciudad', -0.1478155463830537)","('lugar', 0.05859382298870604)","('bien', 0.03769203804483632)","('predial', 0.03521424177284569)","('los', 0.02426717648679409)"
507,"('de', 6.282492084077923e-32)","('con', 5.670719833767138e-32)","('en', 3.2729851745223517e-32)","('registro', 2.637046167757441e-32)","('puntos', 3.4539450239009247e-33)"
508,"('actitud', -0.06837180932351)","('me', -1.4897546137112146e-05)","('fascina', -1.3825778883722673e-05)","('hermoso', -8.396788851253522e-06)","('la', -4.743899897698175e-06)"
509,"('esmad', -0.2813383575423393)","('momentos', -3.8494861558166106e-05)","('el', -3.4660778532969765e-05)","('por', -1.4767827851802181e-05)","('es', -1.2825865236648567e-05)"
510,"('mas', 0.08435710427313849)","('lo', 9.1299114106317e-06)","('roben', 7.756837305045397e-06)","('ojala', 4.858691675133172e-06)","('tarde', 1.4185555512475662e-06)"
511,"('rien', -0.11027787650776597)","('eggs', -0.10987640078505169)","('hombre', 0.04781890768530638)","('los', 0.04264281683938218)","('mas', 0.02320421922043194)"
512,"('sexual', 0.0736086855557479)","('abrir', -0.05178945213063545)","('via', 0.017047297860706568)","('delit', -0.01043879179904523)","('y', 0.0016063118508508369)"
513,"('disminuir', 0.22461702116311993)","('ciudad', -0.1358319187945595)","('fundamental', -0.035397206484427075)","('violencias', 0.0016085241058089391)","('frenar', -0.001559229562237723)"
514,"('esmad', -0.1582192677148427)","('mal', 0.15359360800282348)","('ciudad', -0.14446190180078497)","('capital', 0.07265562975074655)","('una', -0.001444923225307648)"
515,"('ingrid', 0.10269667882505946)","('joven', 0.08216850063870826)","('indignacion', -0.051175860871208345)","('via', -0.027578359995991522)","('los', 0.016173631218178847)"
516,"('sitp', 0.13598443995900725)","('rafael', -0.06803974419103102)","('conductor', 0.055661566616525895)","('los', -0.03120739783665509)","('resurreccion', 0.02658813489729025)"
517,"('pm', 0.09716755944167518)","('ayer', 0.07242574816701969)","('estacion', 0.06264538911490466)","('cra', -0.05211523328879893)","('vi', -0.042935870683429106)"
518,"('usted', -0.17242827305009417)","('dia', -0.10957232354174595)","('mas', 0.07652937768531974)","('son', -0.048300621590279515)","('laboral', 0.003947617766948266)"
519,"('bus', 0.14077591725658536)","('sitp', 0.09648971890381151)","('conductor', 0.025735677982029595)","('choros', 0.004459021914020419)","('bogota', -0.0034613910018895877)"
520,"('igual', -0.17786456882816823)","('los', 0.10723391867146408)","('por', -0.0018306786962054185)","('descaro', -0.0015553590508185734)","('debe', 0.0010834782876204309)"
521,"('poblacion', -0.3932475403620883)","('anos', 0.21884637762254952)","('al', -0.0022346862312360005)","('a', 0.0020840618925168676)","('la', 0.001432717468003977)"
522,"('bus', 0.1167999294155137)","('hptas', 0.06578927082080718)","('da', 0.043862046480062054)","('mujer', -0.01682259537496702)","('hombre', -0.01587172066249669)"
523,"('sin', 0.08200883474263292)","('primer', -0.06390532603971907)","('los', 0.04316484165818924)","('arma', -0.04187630714294257)","('nos', 0.008897004435200948)"
524,"('carcel', 0.07633582750270987)","('arma', -0.06635976987361027)","('sin', 0.054326162880698685)","('hombre', 0.01753116014298432)","('en', -0.0010311367040364949)"
