,feature1,feature2,feature3,feature4,feature5
539,"('los', -0.013872351358205736)","('julio', -4.00879419141976e-06)","('policias', -3.540122511023583e-06)","('ramir', -2.8458121087094835e-06)","('que', -2.7646348440597967e-06)"
540,"('ciudad', 0.09224590687370836)","('aca', 1.905672580273882e-05)","('no', 1.8738155509700927e-05)","('hablando', 1.4986324371514112e-05)","('estamos', 1.4556845461239685e-05)"
541,"('sur', 0.04025727505358796)","('va', -0.029122135531617185)","('bull', -0.02711610166031149)","('alla', 0.011488972065774938)","('pit', -0.008752409113262272)"
542,"('armas', -0.052830340636900466)","('mayor', 0.03027668963801744)","('los', -0.0033904864997436972)","('dos', -0.0032439562312272965)","('impresionante', -0.0006932441783473989)"
543,"('vias', 0.03104923141859023)","('popular', -0.018530305761826973)","('los', -0.015543183061682564)","('destruir', -0.00047693254774164176)","('herir', 0.0003191520910345893)"
544,"('taxi', -0.0532867290576348)","('dos', 0.0012253813098556854)","('grave', -0.00028111014054143894)","('escena', -0.0002601412549950768)","('de', -0.00022894557896318803)"
545,"('sexual', -0.06749801647816697)","('vi', 0.01222422999982439)","('publicacion', 0.007478718383738215)","('urge', 0.0016823510582529319)","('yo', 0.0008714188730495641)"
546,"('son', 0.0610232349665883)","('dos', -0.010744060692348973)","('ahi', -0.008055932682635998)","('policias', 0.000318515725526287)","('dejandolos', 0.0002377726352828961)"
547,"('estacion', -0.03561524448990088)","('actuacion', 0.01928803777743878)","('facil', 0.0017336375148672175)","('denuncian', 0.0004118172689722657)","('de', 0.00031431395591356183)"
548,"('va', -0.041716857425364205)","('los', 0.0035938514730116233)","('estas', 0.0018136569164934958)","('a', -0.0005669882002843724)","('mandar', -0.0005046301466400226)"
549,"('anos', -0.02201249133369004)","('van', 0.00846494242432273)","('letal', -0.00510609114608004)","('creacion', -0.0050804181672667245)","('tras', -0.0026497007897811004)"
550,"('sur', 0.13631915763962968)","('complicaciones', 2.457613699510904e-05)","('movilidad', 1.836452743393981e-05)","('en', 1.2791568453586637e-05)","('la', 1.043023223113414e-05)"
551,"('tal', 0.02817896198937976)","('sin', -0.019866091686382984)","('definicion', -0.01621499777990256)","('igual', 0.01568733330308058)","('los', -0.00734214205620978)"
552,"('estan', -0.05759513213946687)","('se', 3.876015258425203e-06)","('robando', 2.4315710496190765e-06)","('las', -1.9015503759983639e-06)","('ninas', -9.240084302657789e-07)"
553,"('ciudad', 0.06816268250014644)","('cual', 0.03390165845519691)","('dieron', -0.025031383816694387)","('y', 0.0005782082188625069)","('como', -0.0005062692269597781)"
554,"('institucion', -0.08389673290831144)","('esta', -2.2942538003109573e-05)","('l', -2.144804488843808e-05)","('a', -1.8348189392728373e-05)","('hora', -1.2609181212354068e-05)"
555,"('sexual', -0.13675507310332094)","('a', -1.3728125063812196e-05)","('de', -1.098727026468098e-05)","('abuso', -8.073360120734554e-06)","('caso', -7.111616389045148e-06)"
556,"('empezo', -0.020706289423291245)","('nuestro', -5.215558954313614e-06)","('presidente', -4.80316921962212e-06)","('el', -4.650310780188585e-06)","('es', -3.5972232447691793e-06)"
557,"('irrupcion', -0.03674575518989226)","('denuncia', -4.253457276142892e-06)","('a', -3.7009722136730135e-06)","('nueva', -2.4861294201504604e-06)","('violenta', -1.538981542324807e-06)"
558,"('son', 0.05306751380394969)","('mas', -0.019840620558485667)","('los', -0.013511247566272745)","('dificil', -0.001255019876064579)","('calle', 0.0005201497366681507)"
559,"('anos', -0.036236193774333486)","('mas', -0.030558623790178804)","('que', -0.0005254983969511818)","('la', 0.0005034146754678326)","('por', -0.00034118150936747834)"
560,"('los', -0.013873086995193608)","('violar', -3.097434889997285e-06)","('para', -2.986403747930833e-06)","('mentalizados', -2.6487486391164553e-06)","('policias', -2.5262953503972137e-06)"
561,"('sur', 0.06904584213334804)","('asi', -0.05179367547708221)","('los', -0.014874210361712825)","('ola', -0.003230374192031657)","('robar', 0.0008981953464923289)"
562,"('pais', 0.03268001102978218)","('ambiental', 0.024394165555735)","('crimen', -0.02312638066568732)","('ello', 0.02301199711126635)","('los', -0.02127179658826065)"
563,"('anos', -0.023701975237830093)","('los', 0.020744958805805416)","('carcel', -0.013730701480048924)","('robado', -0.0006068591026315574)","('debio', 0.0005692625957048477)"
564,"('capaz', -0.016330173278220072)","('entran', 0.012426471878811225)","('los', -0.008532679273939758)","('apartamentos', -0.00014414058143778148)","('esos', -0.00011509590919132694)"
565,"('medellin', -0.058157460932068146)","('civil', 0.006723888489699234)","('en', -0.00028817730249966906)","('ejercito', 0.00026268564433492826)","('victimas', -0.00022505612901467157)"
566,"('sur', 0.0800870454356536)","('sector', -0.06548396317609)","('mas', -0.019827239404423148)","('los', -0.0073290702068849415)","('ano', 0.003044007296555767)"
567,"('menor', -0.17633454500346146)","('sur', 0.12034549211137018)","('presunto', 0.0003651558416695967)","('de', -0.00029839304072033963)","('y', 0.0002906472178379932)"
568,"('carnaval', 0.06864440072847405)","('pais', 0.03007456492099865)","('los', -0.019441824209477033)","('lideres', -0.0070430744174715225)","('sociales', -0.000637533160081065)"
569,"('celular', 0.08524034602386704)","('hombre', -0.039883019622155846)","('arma', -0.004314252295541348)","('norte', 0.0007508857488686572)","('horas', 0.0007351123243188475)"
570,"('terror', -0.013097474793421342)","('los', -0.002701425220073428)","('centimetro', 0.00023756512609171405)","('a', -0.00022788010752776495)","('en', -0.0001957588613289567)"
571,"('van', 0.008065208588308741)","('contra', 1.773895415057934e-06)","('el', 1.5546262583206997e-06)","('homicidio', 1.5114517447602929e-06)","('ofensiva', 9.530386184543146e-07)"
572,"('armas', -0.07852486997742017)","('contra', -2.1845376204299814e-05)","('ofensiva', -1.7777664126576998e-05)","('el', -1.7762617192220112e-05)","('homicidio', -1.5718209093257026e-05)"
573,"('alto', -0.027662789566025338)","('kennedy', 0.0022248507790597312)","('cilindraje', 0.00015497652902558408)","('emprendieron', -0.00014440638310640971)","('las', 0.00012615356060166773)"
574,"('paz', 0.07565716202823637)","('que', 1.9099906161796483e-05)","('entiendo', 1.7907544409754168e-05)","('les', 1.7556112520546763e-05)","('no', 1.5874518500383756e-05)"
575,"('dia', 0.060121745750384877)","('mas', -0.02254504526426922)","('bien', -0.01715002691739381)","('horror', 0.007408369403532809)","('esten', 0.006584831561915011)"
576,"('medellin', -0.06282730074971161)","('social', 0.06213830436489338)","('lider', 0.019547930880155502)","('civil', -0.008724296724473788)","('sede', 0.0010011799492490418)"
577,"('bus', -0.08266111882995338)","('asi', -0.02577962760062795)","('para', -0.0011164480662621474)","('pesos', -0.00089585623188577)","('un', 0.0005624913859838247)"
578,"('menor', -0.17607272005963018)","('sur', 0.11994876690595975)","('lo', 0.00025779919210767424)","('bogota', -0.000229170546721804)","('y', 0.00019215468163278978)"
579,"('dias', -0.044866521637113736)","('anos', -0.023647465396281354)","('solucion', -0.004079981270878619)","('riesgo', -0.000832471173559665)","('las', -0.0007734604756289544)"
580,"('peor', -0.04606900785542704)","('los', 0.020276713420914905)","('la', -0.001029166378872902)","('en', -0.0009307877417216084)","('este', 0.0009051943114916236)"
581,"('celular', 0.08565506940119158)","('hombre', -0.039333927279916345)","('arma', -0.0034708759741729754)","('registro', -0.0008149655578611501)","('norte', -0.000609309644998627)"
582,"('favor', 0.1053616799218503)","('por', 1.1193863825517438e-05)","('tibetano', 8.217572454611498e-06)","('hazle', 5.580035822077972e-06)","('caso', 5.369899556389137e-06)"
583,"('presion', -0.03231929279630786)","('colegio', -8.199318243168223e-06)","('y', -8.173045468312078e-06)","('en', -5.801737504472313e-06)","('un', -5.330765315556869e-06)"
584,"('ciudad', 0.07575089426428207)","('grafitis', -0.067336527937501)","('bonito', 0.0003725548120562641)","('pasa', 0.0003225717958645533)","('crean', -0.0002662470106386117)"
585,"('igual', 0.032283251074758934)","('crimen', -0.020445268094116776)","('ninez', -0.01459369101247389)","('en', -0.00041270701227558604)","('lo', 0.00035664082655594714)"
586,"('via', 0.062386571460926826)","('caninos', 9.942541281276281e-06)","('descuido', 9.146784168238112e-06)","('denuncian', 8.719689044596617e-06)","('con', 7.701097721745707e-06)"
587,"('pais', 0.054898001534103125)","('paz', 0.045962857290683556)","('a', 0.001216883129723833)","('con', 0.0008222364552418582)","('tenemos', 0.0006496926092541697)"
588,"('ve', -0.04387112050202857)","('taxi', -0.03043438460799037)","('identificacion', 0.010792033527980072)","('este', 0.000807049199876228)","('es', -0.0007139521761550852)"
589,"('dia', 0.04741338556818211)","('uso', -0.03632166989764203)","('usar', 0.03461288870260539)","('sin', -0.022706870812535414)","('bici', -0.0011256053356414055)"
590,"('fin', -0.02894485580474889)","('los', 0.018375930676483142)","('mas', -0.01423693970051936)","('temor', 0.00576541337034656)","('muerto', -0.0007164308458122901)"
591,"('recibir', 0.0)","('dinero', 0.0)","('en', 0.0)","('efectivo', 0.0)","('no', 0.0)"
592,"('pais', 0.08458036000382589)","('de', 1.7219433993724854e-05)","('realiza', 1.563909622001189e-05)","('paro', 1.3166753682403932e-05)","('horas', 1.2149671085464893e-05)"
593,"('sector', -0.05730121134630435)","('ama', 0.01909150403439386)","('popular', 0.003319944319563286)","('victima', -0.0005733753421487685)","('punaladas', 0.00046830795466685983)"
594,"('rededor', -0.014092685719654064)","('dos', -0.006122603115143018)","('en', -0.00015055225651914287)","('y', -0.00011627410131694842)","('marco', -0.0001034504205051028)"
595,"('ciudad', 0.059823661007493575)","('dio', -0.03120346520444465)","('primer', -0.01537684060702452)","('los', -0.01315813819949727)","('por', 0.00065279425470979)"
596,"('atencion', -0.057351666194141615)","('el', -1.1598324149893857e-05)","('recorrido', -1.1049274120273312e-05)","('este', -8.967195665999781e-06)","('es', -7.712681541443338e-06)"
597,"('caos', 0.14297173044797049)","('ciudad', 0.04875289886476806)","('mas', -0.03979306853135755)","('es', 0.0016990307552625919)","('tales', 0.0015020006834962824)"
598,"('celular', 0.11361235519599018)","('joven', -0.07628706676377979)","('odisea', 0.0004884353150930363)","('su', 0.0004698949698110829)","('de', 0.00041914007826237274)"
599,"('casi', -0.02381965332445696)","('segura', -3.6970734233242633e-06)","('a', -3.3224665583081404e-06)","('diario', -3.1755431207480792e-06)","('acosan', -1.4926355788453463e-06)"
600,"('fin', -0.036951855129228946)","('drogas', 0.010205102962658365)","('combatir', 0.00922126132696126)","('sin', -0.008713270125589118)","('colegio', -0.0005634082315289844)"
601,"('ir', -0.06529465499670921)","('facil', 0.006850679905661469)","('los', 0.005937889319472378)","('caravana', 0.000595889898359251)","('a', 0.0005818361387509111)"
602,"('caos', 0.12930125815808954)","('vez', -0.045210202318166345)","('los', -0.0379682796663976)","('las', 0.0009658712601844649)","('bogota', -0.0006455049546023614)"
603,"('sensacion', 0.040366671830934765)","('los', -0.022140352590446614)","('de', 0.00026131822716168846)","('no', 0.00021870125865883328)","('incidentes', -0.00019716742583820697)"
604,"('actos', -0.04385127723478342)","('dar', -0.010622899782262066)","('los', 0.006373323523374002)","('y', -0.00046979612025474635)","('estos', 0.00033900483648279574)"
605,"('obras', 0.09222343869027277)","('roben', 2.17561900976544e-05)","('con', 1.6222788155584005e-05)","('fajardo', 1.5776394183369887e-05)","('que', 1.3012720987740095e-05)"
606,"('sexual', -0.0555476178470105)","('son', 0.04499209981613027)","('dolor', -0.00964761114213654)","('documental', 0.005954371731483374)","('transmision', 0.005776164712512932)"
607,"('cual', 0.04356263868970898)","('los', -0.023894541542550315)","('ven', 0.0072259689836265085)","('automoviles', 0.0002941427876853608)","('hace', -0.00023292740886862902)"
608,"('ocho', 0.042453952935461614)","('joven', -0.0244953979176161)","('sin', -0.021073630596594513)","('los', -0.0077464955415430855)","('justificacion', -0.0010462891108910849)"
609,"('son', 0.058280507185102394)","('favor', 0.04566245248363315)","('estan', -0.029776978833384392)","('violador', -0.014001185868122537)","('provida', 0.0008509259799196825)"
610,"('usted', 0.12086046285484087)","('mal', -0.057659870636668394)","('jah', 0.025178512989485622)","('alguien', 0.001992261715592811)","('gente', -0.0010435872744947216)"
611,"('olor', -0.009868649846746085)","('su', -1.8673657597069175e-06)","('desmedido', -1.777203125364934e-06)","('con', -1.767494300031534e-06)","('el', -1.593026339990477e-06)"
612,"('sexual', -0.05628909063346202)","('visibilizacion', 0.01453241067024516)","('maad', 0.014361329310561916)","('discriminacion', -0.012070756596645903)","('bien', -0.0044203658085142)"
613,"('concejal', 0.08571748207205393)","('los', -0.044581858034530665)","('en', 0.0008492359567876609)","('denuncia', 0.0007214059980509867)","('trato', 0.00046359025246713785)"
614,"('sur', 0.11343761459009315)","('joven', -0.07658436431494878)","('su', 0.0006444832336799913)","('impedir', 0.0004203637371531963)","('de', 0.0003906156773423872)"
615,"('cl', 0.07925555840455754)","('taxi', -0.05605106002219446)","('incidente', -0.0003048674986754307)","('y', -0.0002709885911445405)","('en', -0.00018268838104683398)"
616,"('despenalizacion', -0.03391913224850543)","('contra', -2.959033202635793e-06)","('protestas', -1.7204839855979978e-06)","('de', -1.6817791405941594e-06)","('la', -1.4316382050163128e-06)"
617,"('estan', -0.0575939115669585)","('prestaban', -7.729963507677272e-06)","('perros', -5.1518185750935096e-06)","('advierten', -4.097367258949948e-06)","('que', -1.446090733347708e-06)"
618,"('epa', -0.011938135560672077)","('bien', -0.008166124142548855)","('los', -0.003227366199482641)","('cargos', -0.00013936283798811195)","('delinquir', -0.00011229957281035361)"
619,"('pero', 9.821473111659741e-32)","('callada', 8.841986499942021e-32)","('peligrosa', 8.139868317984445e-32)","('la', 8.120223575918805e-32)",
620,"('vil', -0.01760698585156035)","('decision', -0.0029545750736983314)","('violacion', 0.00231504842701227)","('las', -0.00012837867947173808)","('debe', 0.00012042854205394111)"
621,"('interior', -0.036621413174415515)","('alrededor', -0.029116593964336322)","('joven', -0.016397253820531043)","('sin', 0.0025634250279768585)","('en', -0.0005217429604501459)"
622,"('ser', -0.052604828731429645)","('los', 0.013512754619490605)","('del', -0.000662448866951392)","('gaste', -0.0006545345156037067)","('en', 0.0005160377128991269)"
623,"('son', 0.04746510840839651)","('asi', -0.04028156401760015)","('los', -0.007544696438135551)","('alli', -0.005426633279968355)","('hostil', 0.002065706325313123)"
624,"('saque', -0.04695713040212428)","('ciudad', 0.042900071434282566)","('lea', -0.00744864559419201)","('individual', -0.0012422232170928734)","('co', -0.0012313709442344613)"
625,"('hp', -0.013986377486689341)","('mas', -0.013626242496484685)","('lugar', -0.011227128314270763)","('ayer', -0.00960817501008688)","('voy', 0.008758397238118198)"
626,"('ciudad', 0.037291823497593746)","('dia', 0.03719856785455664)","('estan', -0.02154094936144545)","('voz', -0.02035171530853164)","('alzar', -0.014768038237815168)"
627,"('mas', -0.016352964859309635)","('extorsion', 0.0154655073104979)","('coronel', -0.00821271672823886)","('los', -0.0040071702544615655)","('pilon', -0.003274584300707065)"
628,"('eran', 2.89783903321964e-32)","('minimo', 1.3917500320366808e-32)","('robo', 1.0130613274696041e-32)","('un', 8.674593985139358e-33)","('es', -6.693179598230502e-33)"
629,"('alcaldia', 0.0)","('de', 0.0)","('bogota', 0.0)","('anuncia', 0.0)","('ajustes', 0.0)"
630,"('menor', -0.07564006766971079)","('hoy', -0.02406188802716681)","('joven', -0.004973763471870875)","('edad', -0.004849689809706205)","('la', 0.0010030381029881553)"
631,"('taxi', -0.06386884037870533)","('error', 0.019005704781438853)","('tres', 0.005594961125739806)","('taximetro', -0.00010389049191749611)","('me', -9.35420191796344e-05)"
632,"('control', 0.041657044764153786)","('prevencion', 0.02965675264907553)","('nacional', -0.016337248279319882)","('hurto', 0.0005909974966598618)","('encaminadas', -0.0003427497749008076)"
633,"('son', 0.0455474634429513)","('los', -0.01389715096202757)","('situacion', -0.009714141791944414)","('aqui', -0.007183225551902019)","('adopcion', 0.00666365533123994)"
634,"('y', 0.0)","('la', 0.0)","('inseguridad', 0.0)","('en', 0.0)","('bogota', 0.0)"
635,"('sur', 0.06740697102240902)","('final', -0.025185453405216114)","('detonacion', 0.01419312278755811)","('portal', -0.014124094197372332)","('un', -0.0010018714211556172)"
636,"('sector', -0.09052759458337671)","('control', 0.04940938779776458)","('prevencion', 0.041503912503639884)","('secretario', -0.0004949215164540373)","('interinstitucionales', 0.0004830792582722174)"
637,"('esmad', 0.07945108312435711)","('sur', 0.04964670245308379)","('estan', -0.03570991918277112)","('carril', 0.03397964270141845)","('mas', -0.02113325927868479)"
638,"('prevencion', 0.023377878486469744)","('ojos', -0.018526410242619414)","('los', -0.01203022924232508)","('abre', -0.00773502821742109)","('ninas', 0.0005847847958886187)"
639,"('favor', 0.04860674546226655)","('hoy', -0.041611451441579766)","('ayer', -0.017704741977520932)","('alta', 0.013132934153228823)","('ayudan', -0.012992706564872534)"
640,"('pais', 0.04140752866196273)","('mas', -0.01998099978373282)","('hotel', -0.016603917646283398)","('situacion', -0.009308288312290922)","('ivan', -0.006774019105664153)"
641,"('menor', -0.09384020141171029)","('carnet', 0.02355949954812008)","('los', 0.013218602092586252)","('que', -0.0012747837151694773)","('desconocida', 0.0009302271409219092)"
642,"('obras', 0.07067588633310432)","('anterior', -0.06344607454010866)","('estan', -0.02746344512626186)","('administracion', -0.0032377892661401633)","('no', 0.0005677407031812981)"
643,"('sexual', -0.060455283202375316)","('los', 0.03223023728168368)","('ver', 0.02178034996070563)","('mas', -0.013265333506246)","('expresarlo', -0.0015548467340813993)"
644,"('denuncian', 0.0)","('descuido', 0.0)","('con', 0.0)","('caninos', 0.0)","('usados', 0.0)"
645,"('que', 1.2469641125360206e-32)","('le', -9.836763722692003e-33)","('preocupa', -9.652401001369914e-33)","('es', -6.735611933928275e-33)","('lo', 4.727071482940263e-33)"
646,"('mujer', -0.03622244417149422)","('canal', -0.019707808087807872)","('sin', 0.0013615121445603045)","('y', -0.0007215431153978899)","('aguas', -0.000447085633692833)"
647,"('es', 0.0)","('la', 0.0)","('cedula', 0.0)","('de', 0.0)","('una', 0.0)"
648,"('infernal', -0.017762051956541527)","('se', -4.409358119642362e-06)","('por', -4.381635663531341e-06)","('senora', -4.054304030187636e-06)","('necesitan', -3.524807620173892e-06)"
649,"('atencion', -0.019738739997952302)","('nos', 0.007129449010217498)","('plop', -0.006627831948670253)","('parque', -0.005533517014762445)","('por', -0.00037746757286269915)"
650,"('estacion', -0.027330121469403744)","('voy', 0.006331501062732317)","('jimenez', -0.004772204750237888)","('alli', -0.0016450035861651708)","('hurto', -0.00026295302741241534)"
651,"('planton', 0.14140154572852306)","('el', 2.0656210708428424e-05)","('frente', 1.7951140780140656e-05)","('pasando', 1.3232655362607796e-05)","('por', 1.3064020544582256e-05)"
652,"('carcel', -0.04027051781198064)","('la', -6.270404473128388e-06)","('ya', -6.207399323303325e-06)","('basta', -6.082666897983387e-06)","('a', -5.2703864532282045e-06)"
653,"('paao', 0.0)","('quererte', 0.0)","('cuando', 0.0)","('la', 0.0)","('violencia', 0.0)"
654,"('planton', 0.14139922980106012)","('realiza', 2.27976839200069e-05)","('manifestantes', 2.1952373842720594e-05)","('grupo', 1.6601801453507576e-05)","('de', 1.3955286642270965e-05)"
655,"('sexual', -0.043980961273958646)","('dias', -0.023707317180268018)","('mujer', -0.0169058952760645)","('jugador', 0.013678365078458233)","('atras', -0.005661961490892276)"
656,"('productor', -0.00914258410844857)","('weinstein', -0.009058709290502887)","('culpable', -0.00011211385158494777)","('suerte', -7.84027296446088e-05)","('o', -6.511265711866529e-05)"
657,"('alcohol', 0.026348333638399533)","('diagonal', -0.025355388903331517)","('drogas', -0.0019170703116351887)","('ruido', -0.00015952133591968113)","('zipaquira', -0.000113893861925479)"
658,"('man', 0.020256616370382726)","('los', -0.014614373345655374)","('facebook', 0.013413224521237943)","('publicacion', -0.011249773313091993)","('violencia', 0.00022938994818149673)"
659,"('sur', 0.11401162489449392)","('sector', -0.057424236188772466)","('vial', 0.0296199366341627)","('los', -0.01555078525246104)","('kennedy', -0.005772304331956218)"
660,"('peor', -0.09291024493511041)","('pais', 0.07152821655170279)","('guerra', -0.00027074257692594796)","('pero', 0.00026804364446103866)","('degollaron', 0.00023785989259919393)"
661,"('son', 0.05352287192910656)","('dias', -0.05189697046919262)","('igual', 0.02867497836010593)","('samboni', -0.010761810708710542)","('esa', 0.0008261211338292593)"
662,"('esmad', 0.14547232822790482)","('hoy', -0.09383888607674849)","('control', 0.03181586903859503)","('durante', 0.0010812680817018471)","('de', -0.0007266867546322946)"
663,"('estan', -0.02082166880552551)","('los', 0.007324635062612971)","('parque', -0.004055448954103561)","('dos', -0.0015645761837293122)","('colegios', 0.0007319768508348168)"
664,"('casi', -0.015671357038855614)","('los', -0.005478166372013788)","('mismos', -0.0003141867503537065)","('medios', -0.00020314922588789936)","('no', -0.00013775459724245753)"
665,"('cual', 0.06638130400558621)","('que', 1.419945371126606e-05)","('individuo', 1.1470519908594985e-05)","('tendra', 1.0250672924220768e-05)","('ese', 1.0039506390724692e-05)"
666,"('planton', 0.10543918690869704)","('ciudad', 0.05900620196274846)","('mas', -0.03623373553786997)","('completa', 0.0010705190140923753)","('la', -0.00085950840214688)"
667,"('mencion', -0.008640412513760758)","('los', -0.008526392269173889)","('que', -0.0001233450188206839)","('ni', -9.223305741823523e-05)","('y', 5.702293329870125e-05)"
668,"('celular', 0.10231745070795789)","('ladron', -0.035211799489018814)","('situacion', -0.02504444125564938)","('porque', 0.0008551275604601737)","('aparentemente', -0.0006968365749411544)"
669,"('informacion', -0.04997408897593789)","('municipal', -0.020714168431235448)","('luis', -0.011035125564876565)","('orden', 0.007684654875211665)","('parque', 0.005387356602421054)"
670,"('va', -0.05556514068389902)","('mejor', -0.013410118842610898)","('tanto', -0.0004902496096421626)","('de', -0.0002917182496722543)","('biblia', -0.00028366619770195926)"
671,"('acto', 0.010486328485259057)","('tras', -0.006934721214803009)","('dos', -0.004595347966576224)","('comercial', -0.002801203372200397)","('acta', 0.0013067157145874111)"
672,"('asi', -0.0389174773199899)","('igual', 0.026120971618752913)","('bien', -0.008625896361217425)","('usen', 0.007258098700863099)","('los', -0.00447637156642648)"
673,"('los', -0.013873109460501)","('por', -1.1319792633913442e-06)","('camioneros', -9.436310788905406e-07)","('protestan', 2.1845091457847618e-07)","('que', 2.817035969806784e-08)"
674,"('bus', -0.06311800215351618)","('cual', 0.03312497002617342)","('hoy', -0.030310578407169494)","('vu', 0.02570305945984942)","('seccion', 0.024246494210204195)"
675,"('saque', -0.052728879878452185)","('fin', -0.03640972389249758)","('pues', 0.01660392022485144)","('ano', 0.00983442412007618)","('su', -0.0007413535273493221)"
676,"('fiscal', 0.060909987342855194)","('juez', -0.03492298332203457)","('prision', -0.011862731832008217)","('cali', 0.003723606448940607)","('y', 0.00059899213285511)"
677,"('mas', -0.01879742216533956)","('vas', -0.009700414105763697)","('dos', -0.0012108997269429285)","('porqur', -0.000731837529819984)","('mitad', 0.0004176214742280966)"
678,"('dia', 0.07322666347394824)","('son', 0.035011758226344815)","('hoy', -0.03482111823368214)","('edad', -0.0244599158295253)","('anlas', -0.011912092038324157)"
679,"('la', 3.759713103373982e-32)","('dificultan', 3.059917821090113e-32)","('protestas', 1.7573813067594156e-32)","('camioneros', 6.294395269991582e-33)","('de', 2.6926179451138948e-33)"
680,"('arma', 0.008353324618754739)","('de', 2.185879099112547e-06)","('el', 1.9958941458293304e-06)","('sitiar', 1.6903430668235745e-06)","('antes', 1.4403627176749669e-06)"
681,"('explosion', -0.017418040171085152)","('tras', -0.005024816844197244)","('un', -0.0002193604885041218)","('temor', -0.0002044063156475306)","('en', 0.00011876758201248092)"
682,"('bien', -0.012806661171463821)","('van', 0.008969706435048899)","('los', -0.008385990775696241)","('consecuencias', -0.00022987526736235455)","('se', 0.00020029552451369218)"
683,"('vial', 0.035578208319492564)","('vez', -0.02827142771928711)","('bloomberg', -0.014002927115417023)","('global', 0.0018892159063604978)","('de', 0.00034993879389400007)"
684,"('alcaldia', 0.0)","('de', 0.0)","('bogota', 0.0)","('anuncia', 0.0)","('ajustes', 0.0)"
685,"('dia', 0.04570362299642836)","('ciudad', 0.043958321363405974)","('hoy', -0.03856671240430785)","('nqs', -0.0287491221289944)","('mas', -0.016366231487531843)"
686,"('cumbal', -0.002112038800780978)","('y', -3.9082709873559366e-07)","('miedo', -3.32775123182997e-07)","('zozobra', -3.165222362440899e-07)","('en', -2.2487601286057528e-07)"
687,"('ciudad', 0.0561945641215541)","('dias', -0.05228346604471643)","('circulacion', 0.03730006771707272)","('los', -0.017290501232430366)","('a', -0.0008926792582563471)"
688,"('edil', -0.015279171980952364)","('jal', -0.014016733899090738)","('ano', 0.0050875389277306345)","('y', -0.0001996836487145802)","('tratado', 0.00018861670448865143)"
689,"('vias', 0.040717313617139615)","('mas', -0.028555297993795494)","('y', 0.0007847770950626964)","('bogota', -0.0006078678905491407)","('en', 0.0005577508015656086)"
690,"('hoy', -0.05691824772455628)","('los', 0.015877862198791264)","('bogota', -0.0006983934760297194)","('este', -0.00036932950432901464)","('tipo', -0.0002964171658252376)"
691,"('iban', 0.011246407375816673)","('venian', 2.4487742176713085e-06)","('desde', 2.1938426388645906e-06)","('argentina', 2.1379536590404817e-06)","('en', 2.1326801628286284e-06)"
692,"('gran', 0.051908520878885964)","('ser', -0.034256548635176166)","('vias', 0.0224652914772521)","('empezo', -0.016283094712772662)","('los', -0.0117442981894581)"
693,"('usted', 0.08101195093755444)","('celular', 0.0555858191514403)","('pa', -0.028965408872879274)","('van', -0.009922689881145702)","('vea', -0.006515440489454761)"
694,"('celular', 0.050786967468761254)","('hoy', -0.030679720773169043)","('iba', -0.02600512411501578)","('los', -0.0073372934758978575)","('llamaron', 0.0015832928206608314)"
695,"('vial', 0.0482949610613803)","('adopcion', 0.006114017361325647)","('global', -0.004273918510203252)","('objetivo', -0.0001837809758073925)","('acciones', 0.00017962447475675938)"
696,"('carcel', -0.04027125351150863)","('trabajar', -8.028062265977342e-06)","('que', -7.811899371990254e-06)","('para', -6.726326551286437e-06)","('pueda', -5.767929697584996e-06)"
697,"('mas', -0.01772109756926823)","('los', 0.0070656653730751424)","('habitual', -0.0026498595380267907)","('morrales', -0.0005993987994177938)","('sobre', -0.000545805492629843)"
698,"('son', 0.04762843005150185)","('estan', -0.025588979988467365)","('leo', 0.014683238151275696)","('los', -0.011314937804936271)","('bien', -0.010321672375175148)"
699,"('ciudad', 0.04526792366148202)","('medellin', -0.0410372651081438)","('analisis', 0.0364359191934455)","('fragil', -0.01582126849116864)","('aqui', -0.006207305365320987)"
700,"('la', 0.0)","('sociedad', 0.0)","('en', 0.0)","('que', 0.0)","('debemos', 0.0)"
701,"('que', 0.0)","('robo', 0.0)","('por', 0.0)","('un', 0.0)","('servicio', 0.0)"
702,"('son', 0.049164825277222254)","('usa', -0.03893662208269452)","('voz', -0.016793615722877565)","('los', -0.007331601514579974)","('les', -0.0005837738045086844)"
703,"('celular', 0.06405714157955487)","('cual', 0.03249081845235929)","('recuperacion', -0.02601957204533996)","('aprehension', -0.015309093823585758)","('dos', -0.009464549376971478)"
704,"('ciudad', 0.03890146892887225)","('usar', 0.03208485448879907)","('uso', -0.014729732543214975)","('didi', 0.010667242018498597)","('beat', -0.008023015328426815)"
705,"('armas', -0.030733870700557046)","('interpol', 0.01835692392182717)","('anos', -0.016014188476712116)","('estan', -0.014653797847718893)","('mas', -0.010824296441041681)"
706,"('celular', 0.10210790559185433)","('man', 0.008519113644818105)","('cosa', 0.0009568210681453052)","('uno', 0.0008565096451606057)","('moto', -0.0005989936276877567)"
707,"('reaccion', 0.03725210036041114)","('peru', -0.012826517875067821)","('es', -0.0004171905577376113)","('responsable', -0.00029209887048632)","('solo', 0.00028947776178890264)"
708,"('policial', -0.04267874269082742)","('labor', 0.01908924977900296)","('fundamental', 0.008489989589859734)","('parque', -0.0070137933669188)","('nacional', -0.0014558489373212632)"
